X,Y,FID,Ano,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Cód_Comun,Cód_Zona,Zona_1,Cód_Ubica,Ubicación,Cód_Calle,Intersecci,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.750984,-33.455952,79,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LA ESTRELLA,TRAVESIA,NULL,-33.455952,-70.750984,1,13124,1,URBANA,1,TRAMO DE VIA RECTA,131240564,LA ESTRELLA - TRAVESIA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-70.750504,-33.510365,80,2019,13,REGION METROPOLITANA,MAIPU,URBANA,5 DE ABRIL,LAS TERRAZAS,NULL,-33.510365,-70.750504,1,13119,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190025,5 DE ABRIL - LAS TERRAZAS,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.7504306,-33.486213,81,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,AMERICO VESPUCIO,NULL,-33.486213,-70.7504306,1,13119,1,URBANA,1,TRAMO DE VIA RECTA,131192034,AMERICO VESPUCIO - LOS PAJARITOS,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,1,0,1
-70.74987,-33.452137,82,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LA ESTRELLA,CLAUDIO ARRAU,NULL,-33.452137,-70.74987,1,13124,1,URBANA,1,TRAMO DE VIA RECTA,131240564,CLAUDIO ARRAU - LA ESTRELLA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.661621,-33.561501,83,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,OBSERVATORIO,NULL,1266,-33.561501,-70.661621,1,13105,1,URBANA,1,TRAMO DE VIA RECTA,131050636,- OBSERVATORIO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,1,1
-70.74939,-33.446053,84,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LIBRA ESTERLINA,EL COBRE,NULL,-33.446053,-70.74939,1,13124,1,URBANA,16,CRUCE SIN SEÑALIZACION,131240715,EL COBRE - LIBRA ESTERLINA,1,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.748634,-33.473293,85,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LONGITUDINAL,LOS CANARIOS,NULL,-33.473293,-70.748634,1,13119,1,URBANA,26,OTROS NO CONSIDERADOS,131191878,LONGITUDINAL - LOS CANARIOS,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,2,1
-70.748169,-33.37606,86,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,CAMINO LO ECHEVERS,AMERICO VESPUCIO,NULL,-33.37606,-70.748169,1,13125,1,URBANA,1,TRAMO DE VIA RECTA,131250072,AMERICO VESPUCIO - CAMINO LO ECHEVERS,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.748131,-33.429581,87,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,JOSE JOAQUIN PEREZ,ISTRIA,NULL,-33.429581,-70.748131,1,13103,1,URBANA,14,CRUCE CON SEÑAL PARE,131030268,ISTRIA - JOSE JOAQUIN PEREZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.747215,-33.511051,88,2019,13,REGION METROPOLITANA,MAIPU,URBANA,ESQUINA BLANCA,SEGUNDA TRANSVERSAL,NULL,-33.511051,-70.747215,1,13119,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131191069,ESQUINA BLANCA - SEGUNDA TRANSVERSAL,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,0,0,0,1
-70.746986,-33.48304,89,2019,13,REGION METROPOLITANA,MAIPU,URBANA,JUAN SEBASTIAN BACH,JORGE DELANO,NULL,-33.48304,-70.746986,1,13119,1,URBANA,14,CRUCE CON SEÑAL PARE,131191535,JORGE DELANO - JUAN SEBASTIAN BACH,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.746956,-33.483578,90,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,NULL,4252,-33.483578,-70.746956,1,13119,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,- LOS PAJARITOS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,0,1
-70.746635,-33.399944,91,2019,13,REGION METROPOLITANA,RENCA,URBANA,VICUNA MACKENNA,LA PUNTA,NULL,-33.399944,-70.746635,1,13128,1,URBANA,26,OTROS NO CONSIDERADOS,131280804,LA PUNTA - VICUNA MACKENNA,1,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.746246,-33.478859,92,2019,13,REGION METROPOLITANA,MAIPU,URBANA,MONVOISIN,REBECA MATTE,NULL,-33.478859,-70.746246,1,13119,1,URBANA,1,TRAMO DE VIA RECTA,131192313,MONVOISIN - REBECA MATTE,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.745865,-33.503334,93,2019,13,REGION METROPOLITANA,MAIPU,URBANA,SEGUNDA TRANSVERSAL,LOS HEROES,NULL,-33.503334,-70.745865,1,13119,1,URBANA,14,CRUCE CON SEÑAL PARE,131192897,LOS HEROES - SEGUNDA TRANSVERSAL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.745552,-33.429913,94,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,JOSE JOAQUIN PEREZ,KARLOVACK,NULL,-33.429913,-70.745552,1,13103,1,URBANA,1,TRAMO DE VIA RECTA,131030268,JOSE JOAQUIN PEREZ - KARLOVACK,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.745552,-33.405708,95,2019,13,REGION METROPOLITANA,RENCA,URBANA,VICUNA MACKENNA,JOSE MIGUEL INFANTE,NULL,-33.405708,-70.745552,1,13128,1,URBANA,1,TRAMO DE VIA RECTA,131280804,JOSE MIGUEL INFANTE - VICUNA MACKENNA,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,0,0,0,1
-70.745163,-33.413216,96,2019,13,REGION METROPOLITANA,RENCA,URBANA,COSTANERA,VICUNA MACKENNA,NULL,-33.413216,-70.745163,1,13128,1,URBANA,1,TRAMO DE VIA RECTA,131280200,COSTANERA - VICUNA MACKENNA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.744751,-33.510899,97,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CUMBRES BLANCAS,ESQUINA BLANCA,NULL,-33.510899,-70.744751,1,13119,1,URBANA,26,OTROS NO CONSIDERADOS,131190680,CUMBRES BLANCAS - ESQUINA BLANCA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.744553,-33.51627,98,2019,13,REGION METROPOLITANA,MAIPU,URBANA,FERROCARRIL,4 ALAMOS,NULL,-33.51627,-70.744553,1,13119,1,URBANA,1,TRAMO DE VIA RECTA,131191137,4 ALAMOS - FERROCARRIL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.74408,-33.480827,99,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,DULCINEA,NULL,-33.480827,-70.74408,1,13119,1,URBANA,1,TRAMO DE VIA RECTA,131192034,DULCINEA - LOS PAJARITOS,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.743721,-33.510845,100,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS ESTANDARTES,ESQUINA BLANCA,NULL,-33.510845,-70.743721,1,13119,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131191974,ESQUINA BLANCA - LOS ESTANDARTES,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-70.742989,-33.427349,101,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,GALVARINO,MAPOCHO SUR,NULL,-33.427349,-70.742989,1,13103,1,URBANA,14,CRUCE CON SEÑAL PARE,131030212,GALVARINO - MAPOCHO SUR,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.742302,-33.47781,102,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,LOS PINTORES,NULL,-33.47781,-70.742302,1,13119,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS - LOS PINTORES,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,0,1
-70.742271,-33.448883,103,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,CORONA SUECA,NULL,8325,-33.448883,-70.742271,1,13124,1,URBANA,1,TRAMO DE VIA RECTA,131240230,- CORONA SUECA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.74144,-33.478073,104,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,LAS PARCELAS,NULL,-33.478073,-70.74144,1,13119,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LAS PARCELAS - LOS PAJARITOS,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,2,2
-70.7413555,-33.5416751,105,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO A LONQUEN,STA MARTA,NULL,-33.5416751,-70.7413555,1,13119,1,URBANA,1,TRAMO DE VIA RECTA,131190390,CAMINO A LONQUEN - STA MARTA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.740982,-33.470398,106,2019,13,REGION METROPOLITANA,MAIPU,URBANA,ING PEDRO GALLO,EL DESCANSO,NULL,-33.470398,-70.740982,1,13119,1,URBANA,16,CRUCE SIN SEÑALIZACION,131191388,EL DESCANSO - ING PEDRO GALLO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,2,1
-70.740746,-33.467968,107,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CALLEJON DE LOS PERROS,TTE CRUZ,NULL,-33.467968,-70.740746,1,13119,1,URBANA,26,OTROS NO CONSIDERADOS,131190382,CALLEJON DE LOS PERROS - TTE CRUZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.740608,-33.441875,108,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,TTE CRUZ,RICARDO VIAL,NULL,-33.441875,-70.740608,1,13124,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241328,RICARDO VIAL - TTE CRUZ,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-70.740387,-33.475288,109,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,ARQTO HUGO BRAVO,NULL,-33.475288,-70.740387,1,13119,1,URBANA,26,OTROS NO CONSIDERADOS,131192034,ARQTO HUGO BRAVO - LOS PAJARITOS,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.740181,-33.510326,110,2019,13,REGION METROPOLITANA,MAIPU,URBANA,FERROCARRIL,ESQUINA BLANCA,NULL,-33.510326,-70.740181,1,13119,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131191137,ESQUINA BLANCA - FERROCARRIL,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.740181,-33.450054,111,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,CORONA SUECA,DINAR JORDANO,NULL,-33.450054,-70.740181,1,13124,1,URBANA,1,TRAMO DE VIA RECTA,131240230,CORONA SUECA - DINAR JORDANO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.739784,-33.518353,112,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO A MELIPILLA,NULL,13120,-33.518353,-70.739784,1,13119,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131190392,- CAMINO A MELIPILLA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-70.739738,-33.477467,113,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LAS PARCELAS,NULL,3066,-33.477467,-70.739738,1,13119,1,URBANA,1,TRAMO DE VIA RECTA,131191764,- LAS PARCELAS,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.739647,-33.437477,114,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,NICARAGUA,NULL,8131,-33.437477,-70.739647,1,13117,1,URBANA,1,TRAMO DE VIA RECTA,131170323,- NICARAGUA,1,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,2,1
-70.739586,-33.447506,115,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,TTE CRUZ,NULL,720,-33.447506,-70.739586,1,13124,1,URBANA,1,TRAMO DE VIA RECTA,131241328,- TTE CRUZ,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,0,1
-70.739449,-33.351219,116,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,LAS TORRES,STA LUISA,NULL,-33.351219,-70.739449,1,13125,1,URBANA,1,TRAMO DE VIA RECTA,131250357,LAS TORRES - STA LUISA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,2,1
-70.739174,-33.45026,117,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,TTE CRUZ,CORONA SUECA,NULL,-33.45026,-70.739174,1,13124,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241328,CORONA SUECA - TTE CRUZ,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,2
-70.738693,-33.454288,118,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,CLAUDIO ARRAU,TTE CRUZ,NULL,-33.454288,-70.738693,1,13124,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131240208,CLAUDIO ARRAU - TTE CRUZ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,2,2
-70.738342,-33.503513,119,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,AMERICO VESPUCIO,NULL,1501,-33.503513,-70.738342,1,13102,1,URBANA,26,OTROS NO CONSIDERADOS,131020033,- AMERICO VESPUCIO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.738213,-33.502712,120,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LUMEN,AMERICO VESPUCIO,NULL,-33.502712,-70.738213,1,13119,1,URBANA,14,CRUCE CON SEÑAL PARE,131192125,AMERICO VESPUCIO - LUMEN,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.737961,-33.371799,121,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,AMERICO VESPUCIO,GRAL SAN MARTIN,NULL,-33.371799,-70.737961,1,13125,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250022,AMERICO VESPUCIO - GRAL SAN MARTIN,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.737946,-33.366688,122,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,GRAL SAN MARTIN,SAN LUIS,NULL,-33.366688,-70.737946,1,13125,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250272,GRAL SAN MARTIN - SAN LUIS,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.737823,-33.463917,123,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,TTE CRUZ,QUINE,NULL,-33.463917,-70.737823,1,13124,1,URBANA,26,OTROS NO CONSIDERADOS,131241328,QUINE - TTE CRUZ,1,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.737709,-33.43644,124,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,SAN FRANCISCO,ESTADOS UNIDOS,NULL,-33.43644,-70.737709,1,13117,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170409,ESTADOS UNIDOS - SAN FRANCISCO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.737656,-33.463703,125,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,TTE CRUZ,LAGO RINIHUE SUR,NULL,-33.463703,-70.737656,1,13124,1,URBANA,1,TRAMO DE VIA RECTA,131241328,LAGO RINIHUE SUR - TTE CRUZ,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,1,0,1
-70.736969,-33.471233,126,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,TTE CRUZ,NULL,-33.471233,-70.736969,1,13119,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS - TTE CRUZ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,1,2
-70.736885,-33.359474,127,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,STA LUISA,LO BASCUNAN,NULL,-33.359474,-70.736885,1,13125,1,URBANA,1,TRAMO DE VIA RECTA,131250686,LO BASCUNAN - STA LUISA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.735649,-33.35796,128,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,LO MARCOLETA,NULL,157,-33.35796,-70.735649,1,13125,1,URBANA,1,TRAMO DE VIA RECTA,131250382,- LO MARCOLETA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-70.734756,-33.44035,129,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,LOS MAITENES,QUEBEC,NULL,-33.44035,-70.734756,1,13117,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131170279,LOS MAITENES - QUEBEC,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-70.734528,-33.359806,130,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,RAVEL,NULL,229,-33.359806,-70.734528,1,13125,1,URBANA,1,TRAMO DE VIA RECTA,131250640,- RAVEL,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.734108,-33.447796,131,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,TUPUNGATO,CONSUL EDUARDO LLANOS,NULL,-33.447796,-70.734108,1,13117,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131170455,CONSUL EDUARDO LLANOS - TUPUNGATO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.734016,-33.354275,132,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,LAS TORRES,LO OVALLE,NULL,-33.354275,-70.734016,1,13125,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250357,LAS TORRES - LO OVALLE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,2
-70.733978,-33.357887,133,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,LO MARCOLETA,LO OVALLE,NULL,-33.357887,-70.733978,1,13125,1,URBANA,14,CRUCE CON SEÑAL PARE,131250382,LO MARCOLETA - LO OVALLE,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.733841,-33.469254,134,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LOS PAJARITOS,DIAG DE LOS LAGOS,NULL,-33.469254,-70.733841,1,13124,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240808,DIAG DE LOS LAGOS - LOS PAJARITOS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.733185,-33.469429,135,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LOS PAJARITOS,STA CORINA,NULL,-33.469429,-70.733185,1,13106,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060431,LOS PAJARITOS - STA CORINA,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,0,0,0,1
-70.733009,-33.427685,136,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,ROMA,FLORENCIA,NULL,-33.427685,-70.733009,1,13103,1,URBANA,14,CRUCE CON SEÑAL PARE,131030580,FLORENCIA - ROMA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.732903,-33.416985,137,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,SANTOS LUIS MEDEL,FANALOZA,NULL,-33.416985,-70.732903,1,13103,1,URBANA,16,CRUCE SIN SEÑALIZACION,131030610,FANALOZA - SANTOS LUIS MEDEL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.732887,-33.423439,138,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,MAPOCHO,SANTOS LUIS MEDEL,NULL,-33.423439,-70.732887,1,13103,1,URBANA,16,CRUCE SIN SEÑALIZACION,131030426,MAPOCHO - SANTOS LUIS MEDEL,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.732635,-33.401489,139,2019,13,REGION METROPOLITANA,RENCA,URBANA,BRASIL,CAMINO LO BOZA,NULL,-33.401489,-70.732635,1,13128,1,URBANA,2,TRAMO DE VIA CURVA HORIZONTAL,131280101,BRASIL - CAMINO LO BOZA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.732231,-33.429398,140,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,JOSE JOAQUIN PEREZ,EL PEUMO,NULL,-33.429398,-70.732231,1,13103,1,URBANA,1,TRAMO DE VIA RECTA,131030268,EL PEUMO - JOSE JOAQUIN PEREZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.731308,-33.4105,141,2019,13,REGION METROPOLITANA,RENCA,URBANA,HUARA,LAUCA,NULL,-33.4105,-70.731308,1,13128,1,URBANA,1,TRAMO DE VIA RECTA,131280296,HUARA - LAUCA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.731018,-33.470089,142,2019,13,REGION METROPOLITANA,MAIPU,URBANA,STA CORINA,LAS TORRES,NULL,-33.470089,-70.731018,1,13119,1,URBANA,1,TRAMO DE VIA RECTA,131192959,LAS TORRES - STA CORINA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.731003,-33.444672,143,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,SAN PABLO,LAS TORRES,NULL,-33.444672,-70.731003,1,13117,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170415,LAS TORRES - SAN PABLO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.730949,-33.439064,144,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,LAS TORRES,LOS COPIHUES,NULL,-33.439064,-70.730949,1,13117,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131170249,LAS TORRES - LOS COPIHUES,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.730652,-33.357864,145,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,LO MARCOLETA,DEL TRIGAL,NULL,-33.357864,-70.730652,1,13125,1,URBANA,26,OTROS NO CONSIDERADOS,131250382,DEL TRIGAL - LO MARCOLETA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.730324,-33.433357,146,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,LOS DURAZNOS,CARD RAUL SILVA HENRIQUEZ,NULL,-33.433357,-70.730324,1,13103,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131030382,CARD RAUL SILVA HENRIQUEZ - LOS DURAZNOS,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.730232,-33.419788,147,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,SALVADOR GUTIERREZ,NULL,6916,-33.419788,-70.730232,1,13126,1,URBANA,1,TRAMO DE VIA RECTA,131260347,- SALVADOR GUTIERREZ,2,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.729622,-33.369381,148,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,GUARD RIQUELME,GRAL SAN MARTIN,NULL,-33.369381,-70.729622,1,13125,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250276,GRAL SAN MARTIN - GUARD RIQUELME,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.72937,-33.408436,149,2019,13,REGION METROPOLITANA,RENCA,URBANA,JOSE MIGUEL INFANTE,TOTORAL BAJO,NULL,-33.408436,-70.72937,1,13128,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131280326,JOSE MIGUEL INFANTE - TOTORAL BAJO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.72908,-33.357048,150,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,LAS TORRES,LIBER BERNARDO O`HIGGINS,NULL,-33.357048,-70.72908,1,13125,1,URBANA,1,TRAMO DE VIA RECTA,131250357,LAS TORRES - LIBER BERNARDO O`HIGGINS,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.72879,-33.444778,151,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,SAN PABLO,NULL,6600,-33.444778,-70.72879,1,13117,1,URBANA,1,TRAMO DE VIA RECTA,131170415,- SAN PABLO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.728706,-33.405098,152,2019,13,REGION METROPOLITANA,RENCA,URBANA,CONDELL,MIRAFLORES,NULL,-33.405098,-70.728706,1,13128,1,URBANA,1,TRAMO DE VIA RECTA,131280191,CONDELL - MIRAFLORES,1,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.728256,-33.405701,153,2019,13,REGION METROPOLITANA,RENCA,URBANA,CONDELL,VOLCAN ACONCAGUA,NULL,-33.405701,-70.728256,1,13128,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280191,CONDELL - VOLCAN ACONCAGUA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.727707,-33.512005,154,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO A MELIPILLA,ESQUINA BLANCA,NULL,-33.512005,-70.727707,1,13119,1,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA - ESQUINA BLANCA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,2,2
-70.726631,-33.378475,155,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,LAS TORRES,PEDRO RIVEROS,NULL,-33.378475,-70.726631,1,13125,1,URBANA,14,CRUCE CON SEÑAL PARE,131250357,LAS TORRES - PEDRO RIVEROS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.725716,-33.362743,156,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,JORGE INDO BEARDESLEY,DR RENE ANZIETA,NULL,-33.362743,-70.725716,1,13125,1,URBANA,1,TRAMO DE VIA RECTA,131250296,DR RENE ANZIETA - JORGE INDO BEARDESLEY,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
