X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,Año,Claseaccid,Cód_Regi,Cód_Zona,Zona,Cód_Calle,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-70.7354799,-33.7321602,677,-70.7354799,-33.7321602,REGION METROPOLITANA,13402,BUIN,SAN MARTIN,ESTADIO,0,"SAN MARTIN & ESTADIO, BUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.7353935,-33.7349735,678,-70.7353935,-33.7349735,REGION METROPOLITANA,13402,BUIN,JOSE ALBERTO BRAVO,CALETERA ORIENTE,0,"JOSE ALBERTO BRAVO & CALETERA ORIENTE, BUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,3,2
-70.7344536,-33.4067575,679,-70.7344536,-33.4067575,REGION METROPOLITANA,13128,RENCA,JOSE MIGUEL INFANTE,PELLUHUE,0,"JOSE MIGUEL INFANTE & PELLUHUE, RENCA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131280326,0,1,0,0,1,1
-70.7340199,-33.354274,680,-70.7340199,-33.354274,REGION METROPOLITANA,13125,QUILICURA,LAS TORRES,LO OVALLE,0,"LAS TORRES & LO OVALLE, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250357,0,1,0,0,1,1
-70.7334054,-33.3698603,681,-70.7334054,-33.3698603,REGION METROPOLITANA,13125,QUILICURA,GUARD RIQUELME,RAIMUNDO ROMO,0,"GUARD RIQUELME & RAIMUNDO ROMO, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250276,0,0,0,0,2,1
-70.7331809,-33.46943,682,-70.7331809,-33.46943,REGION METROPOLITANA,13119,MAIPU,GLADYS MARIN,STA CORINA,0,"GLADYS MARIN & STA CORINA, MAIPU",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.7327919,-33.8078723,683,-70.7327919,-33.8078723,REGION METROPOLITANA,13404,PAINE,18 DE SEPTIEMBRE, ,6578,"18 DE SEPTIEMBRE 6578, PAINE",CHILE,RANGE_INTERPOLATED,2021,1,13,2,RURAL,0,0,0,0,1,1,1
-70.732306,-33.4673524,684,-70.732306,-33.4673524,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS, ,27,"LOS PAJARITOS 27, MAIPU",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131192034,0,1,0,1,0,1
-70.7305095,-33.499051,685,-70.7305095,-33.499051,REGION METROPOLITANA,13102,CERRILLOS,DR VARGAS SALCEDO,EL UNIVERSO,0,"DR VARGAS SALCEDO & EL UNIVERSO, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020145,0,0,0,1,1,1
-70.7303452,-33.4978849,686,-70.7303452,-33.4978849,REGION METROPOLITANA,13102,CERRILLOS,EL UNIVERSO,GALILEO,0,"EL UNIVERSO & GALILEO, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020180,0,0,0,1,1,1
-70.7300614,-33.4392777,687,-70.7300614,-33.4392777,REGION METROPOLITANA,13117,LO PRADO,LAS ENCINAS,LOS COPIHUES,0,"LAS ENCINAS & LOS COPIHUES, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170235,0,1,1,0,0,1
-70.7293185,-33.3575057,688,-70.7293185,-33.3575057,REGION METROPOLITANA,13125,QUILICURA,LIBER BERNARDO O'HIGGINS,LO MARCOLETA,0,"LIBER BERNARDO O'HIGGINS & LO MARCOLETA, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250368,0,0,0,1,1,1
-70.7290098,-33.5023077,689,-70.7290098,-33.5023077,REGION METROPOLITANA,13102,CERRILLOS,DIVINO MAESTRO,EL MIRADOR,0,"DIVINO MAESTRO & EL MIRADOR, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020137,0,0,1,0,1,1
-70.7285009,-33.4987306,690,-70.7285009,-33.4987306,REGION METROPOLITANA,13102,CERRILLOS,14 DE OCTUBRE,DIVINO MAESTRO,0,"14 DE OCTUBRE & DIVINO MAESTRO, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020003,0,0,0,1,1,1
-70.7277019,-33.7701068,691,-70.7277019,-33.7701068,REGION METROPOLITANA,13402,BUIN,CAMINO EL CERRILLO,CALLEJON 11 DE SEPTIEMBRE,0,"CAMINO EL CERRILLO & CALLEJON 11 DE SEPTIEMBRE, BUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,1,0,1,0,1
-70.7271386,-33.3755164,692,-70.7271386,-33.3755164,REGION METROPOLITANA,13125,QUILICURA,ISMAEL BRICENO, ,1501,"ISMAEL BRICENO 1501, QUILICURA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131250292,0,0,0,1,1,1
-70.7270056,-33.4479224,693,-70.7270056,-33.4479224,REGION METROPOLITANA,13117,LO PRADO,TERRITORIO ANTARTICO,GRAL JUAN BUENDIA,0,"TERRITORIO ANTARTICO & GRAL JUAN BUENDIA, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170447,0,0,1,0,1,1
-70.7268143,-33.5062193,694,-70.7268143,-33.5062193,REGION METROPOLITANA,13119,MAIPU,AMERICO VESPUCIO,AMERICO VESPUCIO,0,"AMERICO VESPUCIO & AMERICO VESPUCIO, MAIPU",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131190124,0,0,0,1,1,1
-70.7266319,-33.3784751,695,-70.7266319,-33.3784751,REGION METROPOLITANA,13125,QUILICURA,LAS TORRES,PEDRO RIVEROS,0,"LAS TORRES & PEDRO RIVEROS, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250357,0,1,0,0,1,1
-70.7249483,-33.4643147,696,-70.7249483,-33.4643147,REGION METROPOLITANA,13106,ESTACION CENTRAL,CUADRO VERDE,GLADYS MARIN,0,"CUADRO VERDE & GLADYS MARIN, ESTACION CENTRAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131060144,0,0,0,1,1,1
-70.7242431,-33.3156776,697,-70.7242431,-33.3156776,REGION METROPOLITANA,13302,LAMPA,STA GRACIELA,CALETERA EDUARDO FREI MONTALVA,0,"STA GRACIELA & CALETERA EDUARDO FREI MONTALVA, LAMPA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,1,0,0,1,1
-70.7242368,-33.4878421,698,-70.7242368,-33.4878421,REGION METROPOLITANA,13102,CERRILLOS,LO ERRAZURIZ,LOS PRESIDENTES,0,"LO ERRAZURIZ & LOS PRESIDENTES, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020294,0,1,0,0,1,1
-70.7235206,-33.4149689,699,-70.7235206,-33.4149689,REGION METROPOLITANA,13103,CERRO NAVIA,COST SUR,VALDIVIA,0,"COST SUR & VALDIVIA, CERRO NAVIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131030124,0,0,0,0,2,1
-70.7231529,-33.4441873,700,-70.7231529,-33.4441873,REGION METROPOLITANA,13117,LO PRADO,SAN PABLO,NEPTUNO,0,"SAN PABLO & NEPTUNO, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170415,0,0,0,1,3,2
-70.722738,-33.4906947,701,-70.722738,-33.4906947,REGION METROPOLITANA,13102,CERRILLOS,LO ERRAZURIZ,PDTE SALVADOR ALLENDE,0,"LO ERRAZURIZ & PDTE SALVADOR ALLENDE, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020294,0,0,0,2,3,3
-70.722247,-33.4558754,702,-70.722247,-33.4558754,REGION METROPOLITANA,13117,LO PRADO,NEPTUNO,GRAL OSCAR BONILLA,0,"NEPTUNO & GRAL OSCAR BONILLA, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170322,0,0,0,1,1,1
-70.7221237,-33.4954102,703,-70.7221237,-33.4954102,REGION METROPOLITANA,13102,CERRILLOS,LO ERRAZURIZ,PEULLA,0,"LO ERRAZURIZ & PEULLA, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020294,0,1,0,0,1,1
-70.7220499,-33.4678837,704,-70.7220499,-33.4678837,REGION METROPOLITANA,13106,ESTACION CENTRAL,LAS PARCELAS,CUADRO VERDE,0,"LAS PARCELAS & CUADRO VERDE, ESTACION CENTRAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131060383,0,0,0,1,1,1
-70.7218691,-33.5561524,705,-70.7218691,-33.5561524,REGION METROPOLITANA,13401,SAN BERNARDO,CHENA,LAS ACACIAS,0,"CHENA & LAS ACACIAS, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010238,0,0,0,1,1,1
-70.7214131,-33.8807046,706,-70.7214131,-33.8807046,REGION METROPOLITANA,13404,PAINE,EL SAUCE, ,1,"EL SAUCE 1, PAINE",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,1,0,0,1
-70.7212203,-33.3642554,707,-70.7212203,-33.3642554,REGION METROPOLITANA,13125,QUILICURA,LO CRUZAT,DONA LETICIA,0,"LO CRUZAT & DONA LETICIA, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250379,0,0,0,1,1,1
-70.7198979,-33.75424,708,-70.7198979,-33.75424,REGION METROPOLITANA,13402,BUIN,TENIENTE MERINO, ,2792,"TENIENTE MERINO 2792, BUIN",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-70.7195736,-33.366937,709,-70.7195736,-33.366937,REGION METROPOLITANA,13125,QUILICURA,MANUEL ANTONIO MATTA,LAS TORRES,0,"MANUEL ANTONIO MATTA & LAS TORRES, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250482,0,0,0,0,2,1
-70.7195586,-33.4912246,710,-70.7195586,-33.4912246,REGION METROPOLITANA,13102,CERRILLOS,CERRILLOS,SALOMON SACK,0,"CERRILLOS & SALOMON SACK, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020101,0,0,0,1,1,1
-70.7180314,-33.5049125,711,-70.7180314,-33.5049125,REGION METROPOLITANA,13102,CERRILLOS,EL MIRADOR,DON ORIONE,0,"EL MIRADOR & DON ORIONE, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020169,0,0,0,1,1,1
-70.717933,-33.4291002,712,-70.717933,-33.4291002,REGION METROPOLITANA,13126,QUINTA NORMAL,ESPECH,JANEQUEO,0,"ESPECH & JANEQUEO, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260133,0,0,0,1,1,1
-70.7178557,-33.4455916,713,-70.7178557,-33.4455916,REGION METROPOLITANA,13117,LO PRADO,PARDO VILLALON,REINA MAUD,0,"PARDO VILLALON & REINA MAUD, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170339,0,1,0,0,1,1
-70.7169822,-33.6080033,714,-70.7169822,-33.6080033,REGION METROPOLITANA,13401,SAN BERNARDO,PDTE JORGE ALESSANDRI RODRIGUEZ,CAMINO CATEMITO,0,"PDTE JORGE ALESSANDRI RODRIGUEZ & CAMINO CATEMITO, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010885,0,0,0,1,1,1
-70.7159223,-33.431799,715,-70.7159223,-33.431799,REGION METROPOLITANA,13126,QUINTA NORMAL,JOSE JOAQUIN PEREZ,SAMUEL IZQUIERDO,0,"JOSE JOAQUIN PEREZ & SAMUEL IZQUIERDO, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260174,0,0,1,1,0,1
-70.715585,-33.5053164,716,-70.715585,-33.5053164,REGION METROPOLITANA,13102,CERRILLOS,EL MIRADOR,VALDIVIESO,0,"EL MIRADOR & VALDIVIESO, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020169,0,0,0,1,1,1
-70.7152254,-33.604438,717,-70.7152254,-33.604438,REGION METROPOLITANA,13401,SAN BERNARDO,ENRIQUE MADRID OSORIO,EYZAGUIRRE,0,"ENRIQUE MADRID OSORIO & EYZAGUIRRE, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010387,0,0,1,0,1,1
-70.7150711,-33.4574927,718,-70.7150711,-33.4574927,REGION METROPOLITANA,13117,LO PRADO,LOS PAJARITOS,LOS MAITENES,0,"LOS PAJARITOS & LOS MAITENES, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170280,0,0,1,0,1,1
-70.714468,-33.4454105,719,-70.714468,-33.4454105,REGION METROPOLITANA,13117,LO PRADO,PORTALES,SCALA,0,"PORTALES & SCALA, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170355,0,1,0,0,1,1
-70.7141118,-33.567154,720,-70.7141118,-33.567154,REGION METROPOLITANA,13401,SAN BERNARDO,CAMINO LA VARA, ,3395,"CAMINO LA VARA 3395, SAN BERNARDO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,134010176,0,0,0,0,2,1
-70.7136753,-33.4224689,721,-70.7136753,-33.4224689,REGION METROPOLITANA,13126,QUINTA NORMAL,SALVADOR GUTIERREZ,SAMUEL IZQUIERDO,0,"SALVADOR GUTIERREZ & SAMUEL IZQUIERDO, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260347,0,0,0,1,1,1
-70.7129047,-33.5065793,722,-70.7129047,-33.5065793,REGION METROPOLITANA,13102,CERRILLOS,CAMINO A LONQUEN,EL MIRADOR,0,"CAMINO A LONQUEN & EL MIRADOR, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020090,0,0,0,0,2,1
-70.7127116,-33.5481765,723,-70.7127116,-33.5481765,REGION METROPOLITANA,13401,SAN BERNARDO,STA MARGARITA, ,1821,"STA MARGARITA 1821, SAN BERNARDO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,134011150,0,1,0,1,0,1
-70.7124195,-33.5952028,724,-70.7124195,-33.5952028,REGION METROPOLITANA,13401,SAN BERNARDO,COSTANERA,SAN JOSE,0,"COSTANERA & SAN JOSE, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010281,0,0,1,0,1,1
-70.7123677,-33.4227662,725,-70.7123677,-33.4227662,REGION METROPOLITANA,13126,QUINTA NORMAL,SALVADOR GUTIERREZ,LA RIOJA,0,"SALVADOR GUTIERREZ & LA RIOJA, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260346,0,0,0,1,1,1
-70.7122521,-33.573943,726,-70.7122521,-33.573943,REGION METROPOLITANA,13401,SAN BERNARDO,PDTE JORGE ALESSANDRI RODRIGUEZ,LO BLANCO,0,"PDTE JORGE ALESSANDRI RODRIGUEZ & LO BLANCO, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010884,0,1,0,0,1,1
-70.711737,-33.4163395,727,-70.711737,-33.4163395,REGION METROPOLITANA,13126,QUINTA NORMAL,CARRASCAL,SAMUEL IZQUIERDO,0,"CARRASCAL & SAMUEL IZQUIERDO, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260069,0,1,0,0,1,1
-70.7109048,-33.5901335,728,-70.7109048,-33.5901335,REGION METROPOLITANA,13401,SAN BERNARDO,O'HIGGINS,COSTANERA,0,"O'HIGGINS & COSTANERA, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010840,0,0,0,0,2,1
-70.7104581,-33.4047152,729,-70.7104581,-33.4047152,REGION METROPOLITANA,13128,RENCA,DOMINGO SANTA MARIA, ,4383,"DOMINGO SANTA MARIA 4383, RENCA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131280220,0,1,0,0,1,1
-70.7101196,-33.6143963,730,-70.7101196,-33.6143963,REGION METROPOLITANA,13401,SAN BERNARDO,GRAL URRUTIA,RAUL BRANEZ,0,"GRAL URRUTIA & RAUL BRANEZ, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010457,0,0,0,2,0,1
-70.7098012,-33.3320302,731,-70.7098012,-33.3320302,REGION METROPOLITANA,13125,QUILICURA,SAN IGNACIO,PDTE EDUARDO FREI MONTALVA,0,"SAN IGNACIO & PDTE EDUARDO FREI MONTALVA, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250661,0,0,0,1,1,1
-70.7096713,-33.6061332,732,-70.7096713,-33.6061332,REGION METROPOLITANA,13401,SAN BERNARDO,EUCALIPTUS,GERARDO BESOAIN,0,"EUCALIPTUS & GERARDO BESOAIN, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010396,0,0,0,0,2,1
-70.7095685,-33.4047835,733,-70.7095685,-33.4047835,REGION METROPOLITANA,13128,RENCA,NICANOR FAJARDO,DOMINGO SANTA MARIA,0,"NICANOR FAJARDO & DOMINGO SANTA MARIA, RENCA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131280547,0,0,1,2,0,1
-70.7094596,-33.6054947,734,-70.7094596,-33.6054947,REGION METROPOLITANA,13401,SAN BERNARDO,RAMON LIBORIO CARVALLO,GERARDO BESOAIN,0,"RAMON LIBORIO CARVALLO & GERARDO BESOAIN, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134011003,0,1,0,0,1,1
-70.7085815,-33.8758928,735,-70.7085815,-33.8758928,REGION METROPOLITANA,13404,PAINE,CAMINO CHADA,EL DIVISADERO,0,"CAMINO CHADA & EL DIVISADERO, PAINE",CHILE,GEOMETRIC_CENTER,2021,1,13,2,RURAL,0,0,0,0,1,1,1
-70.7072139,-33.4324491,736,-70.7072139,-33.4324491,REGION METROPOLITANA,13126,QUINTA NORMAL,JOSE JOAQUIN PEREZ,SERGIO VALDOVINOS,0,"JOSE JOAQUIN PEREZ & SERGIO VALDOVINOS, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260174,0,0,0,1,1,1
-70.7071844,-33.4580339,737,-70.7071844,-33.4580339,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS, ,6006,"LIBER BERNARDO O'HIGGINS 6006, ESTACION CENTRAL",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131060407,0,1,0,0,1,1
-70.7070774,-33.4361866,738,-70.7070774,-33.4361866,REGION METROPOLITANA,13126,QUINTA NORMAL,VICUNA ROZAS,SERGIO VALDOVINOS,0,"VICUNA ROZAS & SERGIO VALDOVINOS, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260397,0,0,0,1,1,1
-70.706974,-33.6155641,739,-70.706974,-33.6155641,REGION METROPOLITANA,13401,SAN BERNARDO,GRAL URRUTIA,BARROS ARANA,0,"GRAL URRUTIA & BARROS ARANA, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010457,0,0,0,1,1,1
-70.7069263,-33.5185609,740,-70.7069263,-33.5185609,REGION METROPOLITANA,13102,CERRILLOS,AMERICO VESPUCIO,PILOTO JACQUES LAGAS,0,"AMERICO VESPUCIO & PILOTO JACQUES LAGAS, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020033,0,0,0,1,1,1
-70.7060166,-33.5949324,741,-70.7060166,-33.5949324,REGION METROPOLITANA,13401,SAN BERNARDO,EYZAGUIRRE, ,629,"EYZAGUIRRE 629, SAN BERNARDO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,134010401,0,0,0,1,1,1
-70.7054476,-33.4574293,742,-70.7054476,-33.4574293,REGION METROPOLITANA,13106,ESTACION CENTRAL,LAS REJAS SUR,LIBER BERNARDO O'HIGGINS,0,"LAS REJAS SUR & LIBER BERNARDO O'HIGGINS, ESTACION CENTRAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131060390,0,0,1,0,1,1
-70.7054221,-33.3691725,743,-70.7054221,-33.3691725,REGION METROPOLITANA,13125,QUILICURA,AMERICO VESPUCIO,SENADOR JAIME GUZMAN,0,"AMERICO VESPUCIO & SENADOR JAIME GUZMAN, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250023,0,0,1,0,1,1
-70.7052841,-33.456501,744,-70.7052841,-33.456501,REGION METROPOLITANA,13117,LO PRADO,LIBER BERNARDO O'HIGGINS,MARIA ROZAS VELASQUEZ,0,"LIBER BERNARDO O'HIGGINS & MARIA ROZAS VELASQUEZ, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170253,0,0,0,1,1,1
-70.7051551,-33.4144221,745,-70.7051551,-33.4144221,REGION METROPOLITANA,13126,QUINTA NORMAL,LO ESPINOZA,LOS SAUCES,0,"LO ESPINOZA & LOS SAUCES, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260212,0,0,0,1,1,1
-70.7049518,-33.5516818,746,-70.7049518,-33.5516818,REGION METROPOLITANA,13119,MAIPU,CAMINO A RINCONADA,LA GALAXIA,0,"CAMINO A RINCONADA & LA GALAXIA, MAIPU",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131190394,0,0,0,1,0,1
-70.704808,-33.3130563,747,-70.704808,-33.3130563,REGION METROPOLITANA,13301,COLINA,CALETERA GRAL SAN MARTIN, ,11900,"CALETERA GRAL SAN MARTIN 11900, COLINA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,133010067,0,1,0,0,1,1
-70.7046821,-33.4869608,748,-70.7046821,-33.4869608,REGION METROPOLITANA,13102,CERRILLOS,PILOTO LAZO,LAS ROSAS,0,"PILOTO LAZO & LAS ROSAS, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020408,0,0,0,1,1,1
-70.7040289,-33.5929674,749,-70.7040289,-33.5929674,REGION METROPOLITANA,13401,SAN BERNARDO,FREIRE,ARTURO PRAT,0,"FREIRE & ARTURO PRAT, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010435,0,0,0,0,2,1
-70.7035562,-33.6039998,750,-70.7035562,-33.6039998,REGION METROPOLITANA,13401,SAN BERNARDO,JOSE JOAQUIN PEREZ,CALLE 1 DE MAYO,0,"JOSE JOAQUIN PEREZ & CALLE 1 DE MAYO, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010525,0,0,0,1,1,1
-70.7032122,-33.5949055,751,-70.7032122,-33.5949055,REGION METROPOLITANA,13401,SAN BERNARDO,COVADONGA,VICTORIA,0,"COVADONGA & VICTORIA, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010282,0,0,0,0,2,1
-70.7028072,-33.4565274,752,-70.7028072,-33.4565274,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS,CARLOS PEZOA VELIZ,0,"LIBER BERNARDO O'HIGGINS & CARLOS PEZOA VELIZ, ESTACION CENTRAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131060407,0,0,0,1,1,1
-70.7027575,-33.4251903,753,-70.7027575,-33.4251903,REGION METROPOLITANA,13126,QUINTA NORMAL,SALVADOR GUTIERREZ, ,4964,"SALVADOR GUTIERREZ 4964, QUINTA NORMAL",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131260347,0,0,0,1,1,1
-70.7026553,-33.4459727,754,-70.7026553,-33.4459727,REGION METROPOLITANA,13126,QUINTA NORMAL,NVA IMPERIAL,RADAL,0,"NVA IMPERIAL & RADAL, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260267,0,0,0,0,2,1
-70.7011781,-33.4807888,755,-70.7011781,-33.4807888,REGION METROPOLITANA,13102,CERRILLOS,PDTE SALVADOR ALLENDE,GINEBRA,0,"PDTE SALVADOR ALLENDE & GINEBRA, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020396,0,0,1,0,1,1
-70.700663,-33.5506713,756,-70.700663,-33.5506713,REGION METROPOLITANA,13401,SAN BERNARDO,PDTE JORGE ALESSANDRI RODRIGUEZ, ,179,"PDTE JORGE ALESSANDRI RODRIGUEZ 179, SAN BERNARDO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,134010884,1,1,0,0,4,2
-70.7002879,-33.5905071,757,-70.7002879,-33.5905071,REGION METROPOLITANA,13401,SAN BERNARDO,COLON NORTE,BULNES,0,"COLON NORTE & BULNES, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010259,0,0,0,0,2,1
-70.6994459,-33.4402906,758,-70.6994459,-33.4402906,REGION METROPOLITANA,13126,QUINTA NORMAL,PEDRO LEON UGALDE, ,986,"PEDRO LEON UGALDE 986, QUINTA NORMAL",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131260284,0,0,0,1,1,1
-70.6991019,-33.4294087,759,-70.6991019,-33.4294087,REGION METROPOLITANA,13126,QUINTA NORMAL,MAPOCHO,ZORRILLA DE SAN MARTIN,0,"MAPOCHO & ZORRILLA DE SAN MARTIN, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260231,0,1,0,0,1,1
-70.6987941,-33.4814823,760,-70.6987941,-33.4814823,REGION METROPOLITANA,13102,CERRILLOS,SUIZA,LUCERNA,0,"SUIZA & LUCERNA, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020468,0,0,0,1,1,1
-70.6984496,-33.4255621,761,-70.6984496,-33.4255621,REGION METROPOLITANA,13126,QUINTA NORMAL,SALVADOR GUTIERREZ,ENTRE RIOS,0,"SALVADOR GUTIERREZ & ENTRE RIOS, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260346,0,1,0,0,1,1
-70.6981729,-33.4456065,762,-70.6981729,-33.4456065,REGION METROPOLITANA,13126,QUINTA NORMAL,NVA IMPERIAL,VICTORINO LAYNEZ,0,"NVA IMPERIAL & VICTORINO LAYNEZ, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260267,0,0,0,1,0,1
-70.6973782,-33.4502614,763,-70.6973782,-33.4502614,REGION METROPOLITANA,13106,ESTACION CENTRAL,BLANCO GARCES, ,167,"BLANCO GARCES 167, ESTACION CENTRAL",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131060068,0,0,0,0,2,1
-70.6973705,-33.6046335,764,-70.6973705,-33.6046335,REGION METROPOLITANA,13401,SAN BERNARDO,PORTALES,NOGALES,0,"PORTALES & NOGALES, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010932,0,1,0,0,1,1
