X,Y,FID,Año,Claseaccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,COd_Calle_,Calle_Dos,Número,Intersecci,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-70.5961019407518,-33.5284724671305,890,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102667,VICUNA MACKENNA PONIENTE,131100849,GERONIMO DE ALDERETE,0,GERONIMO DE ALDERETE - VICUNA MACKENNA PONIENTE,0,0,1,0,BICICLETA,0,0,1,0,1
-70.5958136001174,-33.4215565000322,891,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131140942,PDTE ERRAZURIZ,0, ,2939,PDTE ERRAZURIZ  2939,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5956289000536,-33.3899650000845,892,2017,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131320271,ISABEL MONTT,131320157,COST MONS ESCRIVA DE BALAGUER,0,COST MONS ESCRIVA DE BALAGUER - ISABEL MONTT,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5954561996438,-33.4231498999477,893,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230501,TOBALABA,0, ,783,TOBALABA  783,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5950207137348,-33.4185531924757,894,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131141108,SAN CRESCENTE,131140123,CALLAO,0,CALLAO - SAN CRESCENTE,0,1,0,0,BICICLETA,0,1,0,0,2
-70.59422428852,-33.4647417180556,895,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200256,GRECIA,131200162,DR JOHOW,0,DR JOHOW - GRECIA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5941571550284,-33.4642348691436,896,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200162,DR JOHOW,0, ,946,DR JOHOW  946,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5937700472497,-33.4568341834507,897,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200162,DR JOHOW,131200169,DUBLE ALMEYDA,0,DR JOHOW - DUBLE ALMEYDA,0,0,0,2,BICICLETA,0,0,0,0,1
-70.5937668429653,-33.4325642612315,898,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230433,POCURO,131230059,AUGUSTO OVALLE CASTILLO,0,AUGUSTO OVALLE CASTILLO - POCURO,0,0,0,1,BICICLETA,0,0,0,0,2
-70.5935656583283,-33.5502841473953,899,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131101026,JOSE MIGUEL CARRERA,131101644,MANUTARA,0,JOSE MIGUEL CARRERA - MANUTARA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5934264001081,-33.5334397996069,900,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102666,VICUNA MACKENNA ORIENTE,0, ,8580,VICUNA MACKENNA ORIENTE  8580,0,1,0,0,BICICLETA,0,1,0,0,1
-70.593314299615,-33.6330175002573,901,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131280198,COST NORTE,131280144,CAUPOLICAN,0,CAUPOLICAN - COST NORTE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5932797998228,-33.4393069003929,902,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131230168,EL BOSQUE,131230140,DIEGO DE ALMAGRO,0,DIEGO DE ALMAGRO - EL BOSQUE,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5930222537738,-33.482482874285,903,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180319,LOS PLATANOS,131180530,STA JULIA,0,LOS PLATANOS - STA JULIA,0,1,0,1,BICICLETA,0,1,0,0,1
-70.5929587220672,-33.4160491849218,904,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140055,APOQUINDO,131140794,MAGDALENA,0,APOQUINDO - MAGDALENA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5927730003735,-33.535853999962,905,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131102253,ROJAS MAGALLANES,131101287,LAS NALCAS SUR,0,LAS NALCAS SUR - ROJAS MAGALLANES,0,0,0,1,BICICLETA,0,0,0,0,2
-70.5924971000609,-33.4882451004309,906,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180414,POEMA VEINTE,131180160,FEDERICO GANA,0,FEDERICO GANA - POEMA VEINTE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.592286200048,-33.4269589002329,907,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230183,ELIODORO YANEZ,0, ,2962,ELIODORO YANEZ  2962,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5917888461781,-33.4949234857301,908,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180138,EL LIBANO,131180479,PURRANQUE,0,EL LIBANO - PURRANQUE,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5914082315045,-33.4485045223657,909,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200515,PDTE BATTLE Y ORDONEZ,131200674,SIMON BOLIVAR,0,PDTE BATTLE Y ORDONEZ - SIMON BOLIVAR,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5911439288491,-33.4262776368032,910,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230183,ELIODORO YANEZ,131230501,TOBALABA,0,ELIODORO YANEZ - TOBALABA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5907051999848,-33.4910589999727,911,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180138,EL LIBANO,131180138,EL LIBANO,0,EL LIBANO - EL LIBANO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.590447903048,-33.5867757743823,912,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,132011912,LUIS MATTE LARRAIN,132012139,PARANAO,0,LUIS MATTE LARRAIN - PARANAO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.590263090569,-33.6063256183324,913,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132011120,GRAL JUAN MACKENNA,132011964,MAR UGARTE,0,GRAL JUAN MACKENNA - MAR UGARTE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5902480997698,-33.4173374997257,914,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140123,CALLAO,0, ,3800,CALLAO  3800,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5900305996323,-33.5502182999344,915,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131101026,JOSE MIGUEL CARRERA,131101085,LA FLORIDA,0,JOSE MIGUEL CARRERA - LA FLORIDA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.589937350728,-33.5424218235081,916,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131102667,VICUNA MACKENNA PONIENTE,131102743,WILLY BRANDT,0,VICUNA MACKENNA PONIENTE - WILLY BRANDT,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5893003941977,-33.5434400494186,917,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102667,VICUNA MACKENNA PONIENTE,131102433,STA AMALIA,0,STA AMALIA - VICUNA MACKENNA PONIENTE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.589155599751,-33.5060422997121,918,2017,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220053,AMERICO VESPUCIO,0, ,5310,AMERICO VESPUCIO  5310,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5888967559803,-33.5823543735553,919,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132012006,MIGUEL ANGEL,132012432,RIMBAUD,0,MIGUEL ANGEL - RIMBAUD,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5886983997112,-33.3976865000317,920,2017,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131320027,AMERICO VESPUCIO,0, ,1798,AMERICO VESPUCIO  1798,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5885843521859,-33.4798778593755,921,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180309,LOS OLMOS,131180138,EL LIBANO,0,EL LIBANO - LOS OLMOS,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5883483997587,-33.4732551996676,922,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180504,RODRIGO DE ARAYA,131180176,IGNACIO CARRERA PINTO,0,IGNACIO CARRERA PINTO - RODRIGO DE ARAYA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5881655001375,-33.6007443996342,923,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011336,JUAN DE DIOS MALEBRAN,132010704,DOMINGO TOCORNAL,0,DOMINGO TOCORNAL - JUAN DE DIOS MALEBRAN,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5881147999579,-33.3994382004125,924,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140947,PDTE RIESCO,131140037,AMERICO VESPUCIO NORTE,0,AMERICO VESPUCIO NORTE - PDTE RIESCO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5879135235901,-33.4289839306637,925,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230501,TOBALABA,131230296,LAS AZUCENAS,0,LAS AZUCENAS - TOBALABA,0,0,0,2,BICICLETA,0,0,0,0,2
-70.5876539999319,-33.547019999573,926,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131102408,SGTO LATORRE,131102602,TRINIDAD,0,SGTO LATORRE - TRINIDAD,0,1,0,0,BICICLETA,0,1,0,0,1
-70.587033400271,-33.582461700447,927,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,132010597,COQUIMBO,132011242,ISLA LENNOX,0,COQUIMBO - ISLA LENNOX,0,0,0,2,BICICLETA,0,0,0,0,1
-70.5859875507846,-33.5572263083473,928,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102663,VICUNA MACKENNA,131100868,GRAL ARRIAGADA,0,GRAL ARRIAGADA - VICUNA MACKENNA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5859106002938,-33.588518600253,929,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010598,COQUIMBO,132010568,COBQUECURA,0,COBQUECURA - COQUIMBO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.585873697513,-33.5132267973786,930,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131101553,LOS PONSIANOS,131101085,LA FLORIDA,0,LA FLORIDA - LOS PONSIANOS,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5858600997636,-33.4309597996548,931,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230501,TOBALABA,131230433,POCURO,0,POCURO - TOBALABA,0,1,0,0,BICICLETA,0,0,0,0,1
-70.5854566998667,-33.4136159998782,932,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131140055,APOQUINDO,131140037,AMERICO VESPUCIO NORTE,0,AMERICO VESPUCIO NORTE - APOQUINDO,0,0,0,2,BICICLETA,0,0,0,0,3
-70.58545303423,-33.4800126452672,933,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180309,LOS OLMOS,131180524,SIRIA,0,LOS OLMOS - SIRIA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5853790002405,-33.5007521996541,934,2017,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220675,LAS TORRES,0, ,4591,LAS TORRES  4591,0,1,0,1,BICICLETA,0,1,0,0,1
-70.584872699915,-33.5269097997473,935,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131102659,VICENTE VALDES,131100472,COND ALONSO DE ERCILLA 2,0,COND ALONSO DE ERCILLA 2 - VICENTE VALDES,0,0,0,2,BICICLETA,0,0,0,0,2
-70.5848502528368,-33.5641551215614,936,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102663,VICUNA MACKENNA,131100905,GUACOLDA,0,GUACOLDA - VICUNA MACKENNA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5848458056892,-33.5796287676533,937,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132011093,GABRIELA PONIENTE,0, ,1482,GABRIELA PONIENTE  1482,0,0,0,2,BICICLETA,0,0,0,0,2
-70.5847457435211,-33.4466960145093,938,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200479,MONTENEGRO,131200171,ECHENIQUE,0,ECHENIQUE - MONTENEGRO,0,2,0,0,BICICLETA,0,2,0,0,2
-70.5846410003817,-33.4314840000864,939,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131140452,FRANCISCO BILBAO,131140315,DENEB,0,DENEB - FRANCISCO BILBAO,0,0,0,2,BICICLETA,0,0,0,0,2
-70.5841736002313,-33.4114194003849,940,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS,131010342,LIBER BERNARDO O`HIGGINS,0,LIBER BERNARDO O`HIGGINS - LIBER BERNARDO O`HIGGINS,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5841414000055,-33.5990348999405,941,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012561,SAN CARLOS,132010597,COQUIMBO,0,COQUIMBO - SAN CARLOS,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5841298428178,-33.4316686300031,942,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140830,MARIANO SANCHEZ FONTECILLA,131140452,FRANCISCO BILBAO,0,FRANCISCO BILBAO - MARIANO SANCHEZ FONTECILLA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5841188000424,-33.5637202004268,943,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131100573,DIEGO PORTALES,0, ,50,DIEGO PORTALES  50,0,0,1,0,BICICLETA,0,0,1,0,1
-70.5838583186064,-33.5699701217236,944,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010585,CONCHA Y TORO,132012190,PEDRO LIRA,0,CONCHA Y TORO - PEDRO LIRA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5838309171629,-33.6132387797458,945,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132011048,EYZAGUIRRE,132010197,BOLIVIA,0,BOLIVIA - EYZAGUIRRE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5835671001414,-33.6079447001875,946,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010929,ERNESTO ALVEAR,132011336,JUAN DE DIOS MALEBRAN,0,ERNESTO ALVEAR - JUAN DE DIOS MALEBRAN,1,0,0,0,BICICLETA,1,0,0,0,1
-70.5830721996221,-33.5722513995822,947,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132012148,PARQUE EL ARRAYAN,132010585,CONCHA Y TORO,0,CONCHA Y TORO - PARQUE EL ARRAYAN,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5829633330911,-33.5280742221474,948,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131101085,LA FLORIDA,131100849,GERONIMO DE ALDERETE,0,GERONIMO DE ALDERETE - LA FLORIDA,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5829492002451,-33.4980323997753,949,2017,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220355,DEPARTAMENTAL,131220053,AMERICO VESPUCIO,0,AMERICO VESPUCIO - DEPARTAMENTAL,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5828481542188,-33.5435046738015,950,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102434,STA AMALIA,131101961,PERU,0,PERU - STA AMALIA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.5823221785255,-33.4483592962443,951,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200251,GRAL GOROSTIAGA,131200674,SIMON BOLIVAR,0,GRAL GOROSTIAGA - SIMON BOLIVAR,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5821528002114,-33.5793117997996,952,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011093,GABRIELA PONIENTE,132010724,EJERCITO LIBERTADOR,0,EJERCITO LIBERTADOR - GABRIELA PONIENTE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5821050345195,-33.518134883418,953,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131101085,LA FLORIDA,131101415,LOS ARALIOS,0,LA FLORIDA - LOS ARALIOS,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5820740996398,-33.5101698002958,954,2017,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220355,DEPARTAMENTAL,0, ,5020,DEPARTAMENTAL  5020,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5820670840286,-33.429568248076,955,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140547,ISABEL LA CATOLICA,131140435,FELIX BOGADO,0,FELIX BOGADO - ISABEL LA CATOLICA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5817368898454,-33.4672426841024,956,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200616,RAMON CRUZ MONTT,131200256,GRECIA,0,GRECIA - RAMON CRUZ MONTT,0,1,0,1,BICICLETA,0,0,0,0,1
-70.5816988997843,-33.5791875998277,957,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO,132011093,GABRIELA PONIENTE,0,CONCHA Y TORO - GABRIELA PONIENTE,0,0,0,2,BICICLETA,0,0,0,0,2
-70.5811862997078,-33.5817387003805,958,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010666,DEL CARIBE,132010585,CONCHA Y TORO,0,CONCHA Y TORO - DEL CARIBE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5811292763948,-33.4205373972829,959,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140297,CUENCA,131140038,AMERICO VESPUCIO SUR,0,AMERICO VESPUCIO SUR - CUENCA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5809803225837,-33.5827929459375,960,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132010585,CONCHA Y TORO,132011929,MAESTRO PALOMO,0,CONCHA Y TORO - MAESTRO PALOMO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.580749099691,-33.5256678998535,961,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131101706,MEXICO,0, ,7862,MEXICO  7862,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5806555836881,-33.4350649206094,962,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131200701,TOBALABA,131200479,MONTENEGRO,0,MONTENEGRO - TOBALABA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.580541841033,-33.5872724699483,963,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010585,CONCHA Y TORO,132010142,ARQTO EUGENIO CERDA,0,ARQTO EUGENIO CERDA - CONCHA Y TORO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5804515428043,-33.6179985019292,964,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132011971,MARCOS PEREZ,132010136,ARGENTINA,0,ARGENTINA - MARCOS PEREZ,0,0,0,1,BICICLETA,0,0,0,0,2
-70.5804357767894,-33.5435625496718,965,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131100449,COLOMBIA,131102434,STA AMALIA,0,COLOMBIA - STA AMALIA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5803493789205,-33.5877290674423,966,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO,132011707,LOS CASTANOS,0,CONCHA Y TORO - LOS CASTANOS,0,0,1,0,BICICLETA,0,0,1,0,1
-70.5802430601689,-33.4145488045834,967,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140881,NEVERIA,131141118,SAN PASCUAL,0,NEVERIA - SAN PASCUAL,0,0,0,2,BICICLETA,0,0,0,0,2
-70.5801931001313,-33.4178600004385,968,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131140436,FELIX DE AMESTI,0, ,5456,FELIX DE AMESTI  5456,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5801772774593,-33.5103606103536,969,2017,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220355,DEPARTAMENTAL,131221031,POTRERILLOS,0,DEPARTAMENTAL - POTRERILLOS,1,0,0,0,BICICLETA,1,0,0,0,1
-70.5797339998241,-33.4233093002838,970,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131140036,AMERICO VESPUCIO,131140288,CRISTOBAL COLON,0,AMERICO VESPUCIO - CRISTOBAL COLON,0,2,0,0,BICICLETA,0,1,0,0,1
-70.5796714996398,-33.5885290000132,971,2017,1,13202,PIRQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132020004,CONCHA Y TORO,0, ,2555,CONCHA Y TORO  2555,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5796496002486,-33.5892992999225,972,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO,132010097,ANGEL PIMENTEL,0,ANGEL PIMENTEL - CONCHA Y TORO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.579627799783,-33.5894425996959,973,2017,1,13202,PIRQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132020004,CONCHA Y TORO,0, ,2467,CONCHA Y TORO  2467,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5794348439426,-33.586006024858,974,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132011912,LUIS MATTE LARRAIN,132011396,LA ESPIGA,0,LA ESPIGA - LUIS MATTE LARRAIN,0,0,1,0,BICICLETA,0,0,1,0,1
-70.5789119996889,-33.4407630997371,975,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200075,CALLE 12,131200730,VIA 9,0,CALLE 12 - VIA 9,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5788623328302,-33.4705721496848,976,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200636,RODRIGO DE ARAYA,131200588,PSJE 36,0,PSJE 36 - RODRIGO DE ARAYA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5786467626378,-33.4482167680892,977,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200062,BREMEN,131200674,SIMON BOLIVAR,0,BREMEN - SIMON BOLIVAR,0,0,0,0,BICICLETA,0,0,0,0,1
-70.5783805003596,-33.4060057002027,978,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140027,ALONSO DE CORDOVA,0, ,5079,ALONSO DE CORDOVA  5079,0,0,0,1,BICICLETA,0,0,0,0,1
-70.5780262034464,-33.4382322968829,979,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200154,DIEGO DE ALMAGRO,131200268,HAMBURGO,0,DIEGO DE ALMAGRO - HAMBURGO,0,0,0,0,BICICLETA,0,0,0,0,1
