X,Y,FID,Año,ClaseAccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-70.642776,-33.396976,818,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270739,RECOLETA,131270224,DORSAL,0,0,2,0,1,BICICLETA,0,1,0,1,2
-70.642639,-33.4384119999999,819,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010666,VICTORIA SUBERCASEAUX,131010558,ROSAL,0,0,0,1,1,BICICLETA,0,0,1,1,2
-70.6420932,-33.4363627,820,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010303,ISMAEL VALDES VERGARA,131010569,SAN ANTONIO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6419069999999,-33.480885,821,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290600,STA ROSA,131290011,ALC CARLOS VALDOVINOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6418609999999,-33.477177,822,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131290454,PINTOR CICARELLI,131290600,STA ROSA,0,0,0,0,2,BICICLETA,0,0,0,1,1
-70.6418343,-33.5360429,823,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310076,CARLOS DAVILA,131310116,EL SALVADOR,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6418103,-33.4776532,824,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290261,ISABEL RIQUELME,131290600,STA ROSA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.641747,-33.478848,825,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290600,STA ROSA,131290554,RIVAS,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.64151,-33.534695,826,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131310076,CARLOS DAVILA,131310257,PARAGUAY,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.641472,-33.5233799999999,827,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131310313,RANCAGUA,131310078,CARLOS JARA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.641113,-33.410244,828,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270250,EL SALTO CHICO,131270227,DR OSTORNOL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6410749999999,-33.439152,829,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010314,JOSE VICTORINO LASTARRIA, , ,93,0,1,0,0,BICICLETA,0,1,0,0,1
-70.641052,-33.443287,830,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010165,DIAG PARAGUAY,131010349,LIRA,0,0,0,0,1,BICICLETA,0,0,0,0,1
-70.641006,-33.447289,831,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010387,MANUEL ANTONIO TOCORNAL,131010398,MARIN,0,0,0,0,2,BICICLETA,0,0,0,2,3
-70.640877,-33.524807,832,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131310342,STA ANA,131310328,RIVADAVIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.640724,-33.4372519999999,833,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010416,MERCED, , ,294,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6406939999999,-33.488091,834,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290600,STA ROSA,131290012,ALC PEDRO ALARCON,0,0,1,0,1,BICICLETA,0,1,0,1,2
-70.640689,-33.42578,835,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270248,EL SALTO,131270733,RAPA NUI,0,0,0,0,2,BICICLETA,0,0,0,2,2
-70.640594,-33.440289,836,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010314,JOSE VICTORINO LASTARRIA,131010342,LIBER BERNARDO O`HIGGINS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.640594,-33.4367899999999,837,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010425,MONJITAS,131010303,ISMAEL VALDES VERGARA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6405674,-33.3976852,838,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270044,AMERICA,131270668,PEDRO DONOSO VERGARA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.640259,-33.530235,839,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310076,CARLOS DAVILA, , ,7910,0,0,0,1,BICICLETA,0,0,0,1,1
-70.640182,-33.455124,840,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010106,CARMEN,131010143,COQUIMBO,0,0,0,0,2,BICICLETA,0,0,0,2,2
-70.639961,-33.368484,841,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131070156,LA PINCOYA,131070327,PEDRO AGUIRRE CERDA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6397019999999,-33.497791,842,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290256,ING BUDGE,131290600,STA ROSA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.639336,-33.409603,843,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131270613,NICOLAS DE GARNICA,131270319,GRAL ROCA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.639313,-33.488453,844,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131290075,CABILDO,131290439,PEDRO ALARCON,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6392253999999,-33.5321974999999,845,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131310050,ARGENTINA,131310180,LAS ANTILLAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6391323,-33.4175192999999,846,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131270677,PERU,131270862,UNION,0,0,1,0,1,BICICLETA,0,1,0,1,2
-70.638885,-33.4368439999999,847,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010416,MERCED,131010220,ESTADOS UNIDOS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6387409999999,-33.460659,848,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010106,CARMEN,131010618,STA ELVIRA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.638725,-33.4134669999999,849,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270876,VALDIVIESO,131270248,EL SALTO,0,0,0,0,1,BICICLETA,0,0,0,0,1
-70.638481,-33.507046,850,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290600,STA ROSA,131290160,DEPARTAMENTAL,0,0,0,1,0,BICICLETA,0,0,1,0,2
-70.6384336,-33.553301,851,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131310317,RIO AMAZONAS,131310124,ESPERANZA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.638145,-33.579014,852,2018,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131120016,ANDRES BELLO,131120302,JOSE MANUEL BALMACEDA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6379961999999,-33.1763328,853,2018,1,13301,COLINA,13,REGION METROPOLITANA,2,RURAL,1,TRAMO DE VIA RECTA,133010114,CAMINO TERMAS DE COLINA, , ,2000,0,0,0,0,BICICLETA,0,0,0,0,1
-70.63797,-33.4955709999999,854,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290438,PDTE SALVADOR ALLENDE, , ,540,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6375737,-33.5574126,855,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310264,PEDRO AGUIRRE CERDA,131310368,VENANCIA LEIVA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6370239999999,-33.411282,856,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270248,EL SALTO,131270227,DR OSTORNOL,0,0,1,1,0,BICICLETA,0,1,1,0,3
-70.6370021999999,-33.554603,857,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131310263,PEDRO AGUIRRE CERDA,131310136,GABRIELA MISTRAL,0,0,0,2,0,BICICLETA,0,0,2,0,1
-70.6367808,-33.5535419999999,858,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310263,PEDRO AGUIRRE CERDA,131310124,ESPERANZA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.636665,-33.547527,859,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310264,PEDRO AGUIRRE CERDA,131310310,QUINTIN ROMERO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6364139999999,-33.4456709999999,860,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010494,PORTUGAL, , ,241,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6363139999999,-33.4102669999999,861,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270248,EL SALTO,131270613,NICOLAS DE GARNICA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6362839999999,-33.469917,862,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010106,CARMEN,131010263,GRAL GANA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.636261,-33.444897,863,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010494,PORTUGAL, , ,198,0,1,0,0,BICICLETA,0,1,0,0,1
-70.636246,-33.497879,864,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290256,ING BUDGE,131290162,DIEGO DE MEZA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.636101,-33.495541,865,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131290438,PDTE SALVADOR ALLENDE,131290569,SAN GREGORIO,0,0,0,0,1,BICICLETA,0,0,0,1,2
-70.636047,-33.372307,866,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070365,RECOLETA,131070323,PARGUA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.636017,-33.4321399999999,867,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270682,PIO NONO,131270059,ANTONIA LOPEZ DE BELLO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6359479999999,-33.446117,868,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010494,PORTUGAL,131010398,MARIN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.635811,-33.490704,869,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290569,SAN GREGORIO,131290387,MATTA VIAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6357808,-33.4333589,870,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230429,PIO NONO, , ,2655,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6356141,-33.409164,871,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131270248,EL SALTO,131270652,PATRIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.635391,-33.448769,872,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010494,PORTUGAL, , ,551,0,0,0,1,BICICLETA,0,0,0,1,1
-70.635384,-33.43631,873,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230516,VICUNA MACKENNA,131230429,PIO NONO,0,0,0,0,3,BICICLETA,0,0,0,3,3
-70.6353229999999,-33.4367869999999,874,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010416,MERCED,131010667,VICUNA MACKENNA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6351169999999,-33.437244,875,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230516,VICUNA MACKENNA,131230437,PROVIDENCIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6349949999999,-33.5299219999999,876,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110612,STA ROSA, , ,7866,0,0,1,0,BICICLETA,0,0,1,0,1
-70.634712,-33.437202,877,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230437,PROVIDENCIA, , ,100,0,0,0,1,BICICLETA,0,0,0,1,1
-70.634476,-33.537727,878,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310349,STA ROSA,131310104,DONIHUE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.634415,-33.440063,879,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230516,VICUNA MACKENNA,131230196,EULOGIA SANCHEZ,0,0,0,0,3,BICICLETA,0,0,0,2,2
-70.634415,-33.3789439999999,880,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131070325,PDTE SALVADOR ALLENDE,131070371,REP DE ESTADOS UNIDOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.634399,-33.537262,881,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110612,STA ROSA,131110588,SAN GREGORIO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6343,-33.407127,882,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131270248,EL SALTO,131270561,MAIPO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6341929999999,-33.363731,883,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131070267,LOS MANZANOS,131070272,LOS NISPEROS,0,0,0,1,0,BICICLETA,0,0,1,0,1
-70.634178,-33.5408359999999,884,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110612,STA ROSA,131110249,IGNACIO SERRANO,0,0,1,0,0,BICICLETA,0,0,0,0,1
-70.6341479999999,-33.4956399999999,885,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290438,PDTE SALVADOR ALLENDE,131290276,JUAN GRIEGO,0,0,1,0,1,BICICLETA,0,1,0,0,1
-70.6341169999999,-33.468262,886,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010609,SIERRA BELLA,131010437,NUBLE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.63398,-33.515209,887,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131290064,BERLIOZ,131290289,LA CASTRINA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.633949,-33.465733,888,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010409,MAULE,131010349,LIRA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6339419999999,-33.441326,889,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230516,VICUNA MACKENNA, , ,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.633789,-33.4418369999999,890,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230516,VICUNA MACKENNA,131230450,RANCAGUA,0,0,0,0,2,BICICLETA,0,0,0,2,2
-70.6336059999999,-33.3662759999999,891,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070365,RECOLETA,131070241,LOS CIRUELOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6332859999999,-33.4561229999999,892,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010494,PORTUGAL,131010385,MANUEL ANTONIO MATTA,0,0,1,0,1,BICICLETA,0,1,0,1,1
-70.633263,-33.365555,893,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131070365,RECOLETA,131070289,LOS POMELOS,0,0,0,1,0,BICICLETA,0,0,1,0,1
-70.633255,-33.490196,894,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290384,MATEO DE TORO Y ZAMBRANO,131290012,ALC PEDRO ALARCON,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6332019999999,-33.436939,895,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131230437,PROVIDENCIA, , ,93,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6331562,-33.451902,896,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010551,ROJAS,131010544,RIQUELME,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6331559999999,-33.547554,897,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131310349,STA ROSA,131310372,VICUNA MACKENNA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.633141,-33.50515,898,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131290276,JUAN GRIEGO,131290333,LLICO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6326139999999,-33.434204,899,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230064,BELLAVISTA, , ,217,0,0,1,0,BICICLETA,0,0,1,0,1
-70.632507,-33.445709,900,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230516,VICUNA MACKENNA, , ,328,0,0,0,1,BICICLETA,0,0,0,1,1
-70.632286,-33.445026,901,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230378,MARIN, , ,14,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6321179999999,-33.3628729999999,902,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131070365,RECOLETA,131070134,JACARANDA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.632095,-33.4473759999999,903,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010621,STA ISABEL,131010667,VICUNA MACKENNA,0,0,0,0,1,BICICLETA,0,0,0,0,1
-70.631966,-33.447826,904,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230516,VICUNA MACKENNA,131230006,ALARIFE GAMBOA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.63195,-33.461342,905,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010494,PORTUGAL,131010664,VICTORIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.631607,-33.492172,906,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131290345,LOS COPIHUES,131290018,ALVAREZ DE TOLEDO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6314929999999,-33.4494169999999,907,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230516,VICUNA MACKENNA,131230023,ALMTE GRAU,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.631302,-33.441154,908,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230221,GRAL BUSTAMANTE,131230450,RANCAGUA,0,0,1,0,1,BICICLETA,0,1,0,0,2
-70.631226,-33.558048,909,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131310349,STA ROSA,131310368,VENANCIA LEIVA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.631088,-33.490292,910,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131290439,PEDRO ALARCON,131290345,LOS COPIHUES,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6310753,-33.4921998999999,911,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131290160,DEPARTAMENTAL,131290018,ALVAREZ DE TOLEDO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6309254999999,-33.4442686,912,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,PROVIDENCIA,131230221,GRAL BUSTAMANTE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.630836,-33.445019,913,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131230378,MARIN,131230221,GRAL BUSTAMANTE,0,0,1,0,1,BICICLETA,0,1,0,1,1
-70.6306989999999,-33.4343409999999,914,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230489,STA MARIA,131230096,CARLOS WALKER MARTINEZ,0,0,1,0,0,BICICLETA,0,0,0,0,1
-70.630516,-33.4471279999999,915,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230221,GRAL BUSTAMANTE,131230486,STA ISABEL,0,0,1,0,2,BICICLETA,0,1,0,2,3
-70.630241,-33.565941,916,2018,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131120761,STA ROSA,131120517,OBSERVATORIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.630142,-33.530182,917,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110170,COMBARBALA,131110405,LOS VILOS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.630127,-33.399876,918,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270306,GAC OVALLE,131270668,PEDRO DONOSO VERGARA,0,0,0,1,0,BICICLETA,0,0,1,0,1
-70.6299129999999,-33.4405439999999,919,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230478,SEMINARIO, , ,94,0,0,1,1,BICICLETA,0,0,1,0,1
-70.6298699999999,-33.436309,920,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230401,OBPO PEREZ DE ESPINOZA,131230478,SEMINARIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6297839999999,-33.5325129999999,921,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110623,TOME,131110405,LOS VILOS,0,0,1,0,1,BICICLETA,0,1,0,0,1
-70.6295779999999,-33.467346,922,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010459,PADRE ORELLANA, , ,1770,0,0,0,2,BICICLETA,0,0,0,1,1
-70.6295779999999,-33.4548649999999,923,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200733,VICUNA MACKENNA, , ,1048,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6294138,-33.4885301,924,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290360,MAGDALENA,131290310,LAS INDUSTRIAS,0,0,1,0,1,BICICLETA,0,1,0,1,1
-70.6293696,-33.4927466,925,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290310,LAS INDUSTRIAS,131290475,PROGRESO,0,0,0,0,1,BICICLETA,0,0,0,1,1
