X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Cód__Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Tipo_Cal_1,Fallecid_1,Graves_1,Menos_Gr_1,Leves_1,Tipo,Servicio
-70.6486796467481,-33.467370756555,73,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010572,SAN DIEGO,131010409,MAULE, ,MAULE - SAN DIEGO,SAN DIEGO @ MAULE,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6486114484594,-33.4326057415616,74,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131270739,RECOLETA,131270739,RECOLETA, ,RECOLETA - RECOLETA,RECOLETA @ RECOLETA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6485457394941,-33.4370441782461,75,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010425,MONJITAS,131010569,SAN ANTONIO, ,MONJITAS - SAN ANTONIO,MONJITAS @ SAN ANTONIO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6484519545939,-33.4732987574316,76,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010236,FRANKLIN,131010572,SAN DIEGO, ,FRANKLIN - SAN DIEGO,FRANKLIN @ SAN DIEGO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6483187479117,-33.453959879145,77,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010002,10 DE JULIO HUAMACHUCO,131010062,ARTURO PRAT, ,10 DE JULIO HUAMACHUCO - ARTURO PRAT,10 DE JULIO HUAMACHUCO @ ARTURO PRAT,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6482771569651,-33.4756638548029,78,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010572,SAN DIEGO,131010489,PLACER, ,PLACER - SAN DIEGO,SAN DIEGO @ PLACER,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6480953374297,-33.4512809759361,79,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010621,STA ISABEL,131010605,SERRANO, ,SERRANO - STA ISABEL,STA ISABEL @ SERRANO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.648025441221,-33.5319947329704,80,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310121,EMILIANO FIGUEROA,131310366,URUGUAY, ,EMILIANO FIGUEROA - URUGUAY,EMILIANO FIGUEROA @ URUGUAY,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6476916794273,-33.3914499993179,81,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270736,RAUL MONTT,131270755,RIO BLANCO, ,RAUL MONTT - RIO BLANCO,RAUL MONTT @ RIO BLANCO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6475896936093,-33.4430923645208,82,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010569,SAN ANTONIO,131010342,LIBER BERNARDO O`HIGGINS, ,LIBER BERNARDO O`HIGGINS - SAN ANTONIO,SAN ANTONIO @ LIBER BERNARDO O`HIGGINS,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6470696525423,-33.4467133363513,83,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010638,TARAPACA,131010576,SAN FRANCISCO, ,SAN FRANCISCO - TARAPACA,TARAPACA @ SAN FRANCISCO,ASFALTO,0,1,0,1,BICICLETA,PARTICULAR
-70.6470667998927,-33.4625940003127,84,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010062,ARTURO PRAT, , ,1324,- ARTURO PRAT,1324 ARTURO PRAT,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6470272117363,-33.4380834240106,85,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010416,MERCED,131010379,MAC IVER, ,MAC IVER - MERCED,MERCED @ MAC IVER,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6469856999299,-33.1813026999595,86,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010540,LOS NOGALES, , ,0,- LOS NOGALES,0 LOS NOGALES,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-70.6468410754551,-33.4684232745144,87,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,13,CRUCE REGULADO POR CARABINERO,131010062,ARTURO PRAT,131010606,SGTO ALDEA, ,ARTURO PRAT - SGTO ALDEA,ARTURO PRAT @ SGTO ALDEA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.646342500306,-33.4421058001424,88,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010379,MAC IVER, , ,50,- MAC IVER,50 MAC IVER,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6462570539197,-33.4428203789572,89,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010379,MAC IVER, ,LIBER BERNARDO O`HIGGINS - MAC IVER,LIBER BERNARDO O`HIGGINS @ MAC IVER,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6462033554004,-33.458935551934,90,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010385,MANUEL ANTONIO MATTA,131010605,SERRANO, ,MANUEL ANTONIO MATTA - SERRANO,MANUEL ANTONIO MATTA @ SERRANO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6460079785852,-33.5111586831266,91,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131300258,SAN MAURICIO,131300303,VARAS MENA, ,SAN MAURICIO - VARAS MENA,SAN MAURICIO @ VARAS MENA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6459387586666,-33.4562335415446,92,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010576,SAN FRANCISCO,131010143,COQUIMBO, ,COQUIMBO - SAN FRANCISCO,SAN FRANCISCO @ COQUIMBO,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6445616259181,-33.4572156120107,93,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010495,PORVENIR,131010442,NVA DE VALDES, ,NVA DE VALDES - PORVENIR,PORVENIR @ NVA DE VALDES,ASFALTO,0,0,0,1,BICICLETA,CARABINEROS
-70.6441618269066,-33.5312699414545,94,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310050,ARGENTINA,131310046,ANIBAL ZANARTU, ,ANIBAL ZANARTU - ARGENTINA,ARGENTINA @ ANIBAL ZANARTU,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6440626730538,-33.4192745539773,95,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270739,RECOLETA,131270870,URRUTIA, ,RECOLETA - URRUTIA,RECOLETA @ URRUTIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6439166995959,-33.4189065001347,96,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270739,RECOLETA, , ,1125,- RECOLETA,1125 RECOLETA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.643829500431,-33.45055190005,97,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010621,STA ISABEL, , ,638,- STA ISABEL,638 STA ISABEL,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6437142046467,-33.4422089568777,98,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010165,DIAG PARAGUAY, ,DIAG PARAGUAY - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ DIAG PARAGUAY,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6436257248472,-33.4557785169648,99,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010143,COQUIMBO,131010629,STA ROSA, ,COQUIMBO - STA ROSA,COQUIMBO @ STA ROSA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6435186632556,-33.4008822121442,100,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270739,RECOLETA,131270607,MUNOZ GAMERO, ,MUNOZ GAMERO - RECOLETA,RECOLETA @ MUNOZ GAMERO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6431903450582,-33.4064710993616,101,2,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131270739,RECOLETA,131270233,EINSTEIN, ,EINSTEIN - RECOLETA,RECOLETA @ EINSTEIN,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
-70.6429849048293,-33.4503026916158,102,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010621,STA ISABEL,131010582,SAN ISIDRO, ,SAN ISIDRO - STA ISABEL,STA ISABEL @ SAN ISIDRO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6428329167056,-33.4346844723104,103,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010104,CARD JOSE MARIA CARO,131010310,JOSE MIGUEL DE LA BARRA, ,CARD JOSE MARIA CARO - JOSE MIGUEL DE LA BARRA,CARD JOSE MARIA CARO @ JOSE MIGUEL DE LA BARRA,ASFALTO,1,0,0,0,BICICLETA,PARTICULAR
-70.6424397681806,-33.3909592176936,104,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270544,LOS ZAPADORES,131270739,RECOLETA, ,LOS ZAPADORES - RECOLETA,LOS ZAPADORES @ RECOLETA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6424301904008,-33.5855374735754,105,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131120240,GABRIELA,131120212,EL RAULI, ,EL RAULI - GABRIELA,GABRIELA @ EL RAULI,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6420509247102,-33.4738526885505,106,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010629,STA ROSA,131010086,BIO BIO, ,BIO BIO - STA ROSA,STA ROSA @ BIO BIO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6420402542542,-33.4742496268187,107,1,LA GRANJA,2016,1,13111,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110612,STA ROSA,131110609,STA ANA, ,STA ANA - STA ROSA,STA ROSA @ STA ANA,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-70.641929599871,-33.4725942995871,108,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010629,STA ROSA, , ,2080,- STA ROSA,2080 STA ROSA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6417203797915,-33.4809094438156,109,1,SAN JOAQUIN,2016,1,13129,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131290600,STA ROSA,131290011,ALC CARLOS VALDOVINOS, ,ALC CARLOS VALDOVINOS - STA ROSA,STA ROSA @ ALC CARLOS VALDOVINOS,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6415422996373,-33.4337475001469,110,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230064,BELLAVISTA, , ,0,- BELLAVISTA,0 BELLAVISTA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6408032781486,-33.5540931054123,111,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131310149,INDEPENDENCIA,131310136,GABRIELA MISTRAL, ,GABRIELA MISTRAL - INDEPENDENCIA,INDEPENDENCIA @ GABRIELA MISTRAL,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6407802698934,-33.4527183713556,112,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010002,10 DE JULIO HUAMACHUCO,131010106,CARMEN, ,10 DE JULIO HUAMACHUCO - CARMEN,10 DE JULIO HUAMACHUCO @ CARMEN,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6407629561454,-33.382759658831,113,1,HUECHURABA,2016,1,13107,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070365,RECOLETA,131070007,AMERICO VESPUCIO, ,AMERICO VESPUCIO - RECOLETA,RECOLETA @ AMERICO VESPUCIO,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.6403224529187,-33.4495082700905,114,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010621,STA ISABEL,131010387,MANUEL ANTONIO TOCORNAL, ,MANUEL ANTONIO TOCORNAL - STA ISABEL,STA ISABEL @ MANUEL ANTONIO TOCORNAL,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6402552231999,-33.4228421060782,115,2,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270799,SANTOS DUMONT,131270677,PERU, ,PERU - SANTOS DUMONT,SANTOS DUMONT @ PERU,MIXTO,0,1,0,1,BICICLETA,PARTICULAR
-70.6400913514346,-33.5430139533311,116,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310252,OSSA,131310187,LIBERTAD, ,LIBERTAD - OSSA,OSSA @ LIBERTAD,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6393479466503,-33.623986266353,117,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131120425,LOS DURAZNOS,131120420,LOS CIPRESES, ,LOS CIPRESES - LOS DURAZNOS,LOS DURAZNOS @ LOS CIPRESES,ASFALTO,1,0,0,0,BICICLETA,PARTICULAR
-70.6393193185316,-33.436895961879,118,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010416,MERCED,131010520,PURISIMA, ,MERCED - PURISIMA,MERCED @ PURISIMA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6391539448985,-33.4174925680275,119,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270677,PERU,131270862,UNION, ,PERU - UNION,PERU @ UNION,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.639127799808,-33.4988254003718,120,1,SAN JOAQUIN,2016,1,13129,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290600,STA ROSA, , ,4490,- STA ROSA,4490 STA ROSA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6391213210919,-33.4590807169014,121,3,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010106,CARMEN,131010659,VENTURA LAVALLE, ,CARMEN - VENTURA LAVALLE,CARMEN @ VENTURA LAVALLE,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
-70.6390714590804,-33.5467590594828,122,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310149,INDEPENDENCIA,131310372,VICUNA MACKENNA, ,INDEPENDENCIA - VICUNA MACKENNA,INDEPENDENCIA @ VICUNA MACKENNA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6387567404311,-33.5055411983674,123,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131300282,STA ROSA,131300150,LLICO, ,LLICO - STA ROSA,STA ROSA @ LLICO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6387494595198,-33.396362508223,124,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131270127,CAMPANARIO,131270456,LA TERCIA, ,CAMPANARIO - LA TERCIA,CAMPANARIO @ LA TERCIA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.638691439758,-33.5069942285007,125,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131300282,STA ROSA,131300078,DEPARTAMENTAL, ,DEPARTAMENTAL - STA ROSA,STA ROSA @ DEPARTAMENTAL,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6386071292155,-33.5608868494484,126,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131120256,GRAL FRANCISCO FRANCO, , ,2060,- GRAL FRANCISCO FRANCO,2060 GRAL FRANCISCO FRANCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6383359728267,-33.4013407521738,127,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131270607,MUNOZ GAMERO,131270578,MARIA DEL PILAR, ,MARIA DEL PILAR - MUNOZ GAMERO,MUNOZ GAMERO @ MARIA DEL PILAR,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6378200119838,-33.4430184861141,128,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010494,PORTUGAL,131010165,DIAG PARAGUAY, ,DIAG PARAGUAY - PORTUGAL,PORTUGAL @ DIAG PARAGUAY,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6376493997998,-33.4488489995815,129,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010621,STA ISABEL, , ,364,- STA ISABEL,364 STA ISABEL,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.637458215624,-33.4546166279549,130,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010349,LIRA,131010143,COQUIMBO, ,COQUIMBO - LIRA,LIRA @ COQUIMBO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6372461815659,-33.5130620595663,131,1,SAN JOAQUIN,2016,1,13129,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290600,STA ROSA,131290625,VARAS MENA, ,STA ROSA - VARAS MENA,STA ROSA @ VARAS MENA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6368843366427,-33.4445547458047,132,4,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010160,CURICO,131010494,PORTUGAL, ,CURICO - PORTUGAL,CURICO @ PORTUGAL,ASFALTO,0,2,0,1,BICICLETA,PARTICULAR
-70.6368184208333,-33.5448246978014,133,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310264,PEDRO AGUIRRE CERDA,131310203,LOS FRANCISCANOS, ,LOS FRANCISCANOS - PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA @ LOS FRANCISCANOS,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6366852896942,-33.5423327834311,134,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131310042,AMERICO VESPUCIO,131310264,PEDRO AGUIRRE CERDA, ,AMERICO VESPUCIO - PEDRO AGUIRRE CERDA,AMERICO VESPUCIO @ PEDRO AGUIRRE CERDA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6366019495202,-33.5187202170642,135,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131300282,STA ROSA,131300151,LO OVALLE, ,LO OVALLE - STA ROSA,STA ROSA @ LO OVALLE,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6365367846448,-33.4451664107011,136,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010268,GRAL JOFRE,131010494,PORTUGAL, ,GRAL JOFRE - PORTUGAL,GRAL JOFRE @ PORTUGAL,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
-70.6363318003721,-33.4306051996701,137,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230429,PIO NONO, , ,450,- PIO NONO,450 PIO NONO,MIXTO,0,1,0,0,BICICLETA,PARTICULAR
-70.636243874555,-33.4601406003083,138,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010609,SIERRA BELLA,131010618,STA ELVIRA, ,SIERRA BELLA - STA ELVIRA,SIERRA BELLA @ STA ELVIRA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6358579889549,-33.546314587548,139,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310233,MAXIMILANO GOLBE,131310254,PADRE JUAN BAUTISTA DIAZ, ,MAXIMILANO GOLBE - PADRE JUAN BAUTISTA DIAZ,MAXIMILANO GOLBE @ PADRE JUAN BAUTISTA DIAZ,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.6358160319841,-33.4567487757353,140,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010380,MADRID,131010385,MANUEL ANTONIO MATTA, ,MADRID - MANUEL ANTONIO MATTA,MADRID @ MANUEL ANTONIO MATTA,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.6356587279678,-33.5273058332974,141,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310349,STA ROSA,131310212,LOS TILOS, ,LOS TILOS - STA ROSA,STA ROSA @ LOS TILOS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6353770674975,-33.4356944793166,142,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230489,STA MARIA,131230429,PIO NONO, ,PIO NONO - STA MARIA,STA MARIA @ PIO NONO,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6353173920838,-33.4368135345168,143,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,24,ROTONDA,131230437,PROVIDENCIA,131230516,VICUNA MACKENNA, ,PROVIDENCIA - VICUNA MACKENNA,PROVIDENCIA @ VICUNA MACKENNA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6350480064602,-33.474450306936,144,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010106,CARMEN,131010489,PLACER, ,CARMEN - PLACER,CARMEN @ PLACER,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6346639114103,-33.5560804902223,145,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310151,INES DE SUAREZ,131310339,SGTO CANDELARIA, ,INES DE SUAREZ - SGTO CANDELARIA,INES DE SUAREZ @ SGTO CANDELARIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6346359721722,-33.456626657694,146,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131010385,MANUEL ANTONIO MATTA,131010156,CUEVAS, ,CUEVAS - MANUEL ANTONIO MATTA,MANUEL ANTONIO MATTA @ CUEVAS,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6344389882685,-33.4400536641451,147,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230516,VICUNA MACKENNA,131230196,EULOGIA SANCHEZ, ,EULOGIA SANCHEZ - VICUNA MACKENNA,VICUNA MACKENNA @ EULOGIA SANCHEZ,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6343524276223,-33.4345832221379,148,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230064,BELLAVISTA,131230118,CONSTITUCION, ,BELLAVISTA - CONSTITUCION,BELLAVISTA @ CONSTITUCION,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6343028641857,-33.4697255584876,149,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131010058,ARTEMIO GUTIERREZ,131010263,GRAL GANA, ,ARTEMIO GUTIERREZ - GRAL GANA,ARTEMIO GUTIERREZ @ GRAL GANA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6341765921758,-33.4406883975514,150,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131230516,VICUNA MACKENNA,131230520,VINA DEL MAR, ,VICUNA MACKENNA - VINA DEL MAR,VICUNA MACKENNA @ VINA DEL MAR,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6341191003161,-33.3838996997112,151,1,HUECHURABA,2016,1,13107,13,REGION METROPOLITANA,1,URBANA,24,ROTONDA,131070007,AMERICO VESPUCIO, , ,555,- AMERICO VESPUCIO,555 AMERICO VESPUCIO,TIERRA,0,0,0,0,BICICLETA,PARTICULAR
