,lat,lng,Year,Borough,Region,Zone,Severity
1346,-70.700813,-33.572956,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1347,-70.7007244,-33.4570444,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1348,-70.6997529999999,-33.396591,2018,RENCA,REGION METROPOLITANA,URBANA,FATAL
1349,-70.699615,-33.570442,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
1350,-70.6991656,-33.5912491999999,2018,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
1351,-70.6990359999999,-33.25935,2018,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
1352,-70.699028,-33.4174349999999,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1353,-70.6985403,-33.5739211,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1354,-70.697525,-33.400372,2018,RENCA,REGION METROPOLITANA,URBANA,SERIOUS
1355,-70.6974962,-33.403449,2018,RENCA,REGION METROPOLITANA,URBANA,SERIOUS
1356,-70.6973719999999,-33.427353,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1357,-70.697357,-33.484993,2018,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
1358,-70.6972541,-33.2414999999999,2018,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
1359,-70.696953,-33.485081,2018,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
1360,-70.696365,-33.4238969999999,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1361,-70.6958769999999,-33.48399,2018,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
1362,-70.695786,-33.416172,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1363,-70.694954,-33.445,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1364,-70.6948009999999,-33.341003,2018,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
1365,-70.694748,-33.408726,2018,RENCA,REGION METROPOLITANA,URBANA,SLIGHT
1366,-70.693321,-33.409454,2018,RENCA,REGION METROPOLITANA,URBANA,SLIGHT
1367,-70.692482,-33.4571569999999,2018,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
1368,-70.69236,-33.438236,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1369,-70.692291,-33.444481,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1370,-70.692192,-33.4542809999999,2018,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
1371,-70.6921389999999,-33.452774,2018,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
1372,-70.6920524,-33.4326957,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
1373,-70.6913943,-33.4666436,2018,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
1374,-70.691025,-33.435143,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1375,-70.691017,-33.43399,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
1376,-70.690948,-33.580345,2018,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
1377,-70.690933,-33.432896,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1378,-70.690819,-33.478184,2018,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
1379,-70.690102,-33.424709,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
1380,-70.689827,-33.477051,2018,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
1381,-70.6897424,-33.4138192999999,2018,RENCA,REGION METROPOLITANA,URBANA,SLIGHT
1382,-70.689445,-33.498074,2018,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,FATAL
1383,-70.689293,-33.453369,2018,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
1384,-70.689285,-33.457882,2018,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
1385,-70.6892619999999,-33.459118,2018,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
1386,-70.688942,-33.428711,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
1387,-70.6885149999999,-33.434994,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1388,-70.686859,-33.482056,2018,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
1389,-70.6862314,-33.4959552,2018,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
1390,-70.685936,-33.466846,2018,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
1391,-70.6855619999999,-33.567383,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
1392,-70.6854705,-33.3997295,2018,RENCA,REGION METROPOLITANA,URBANA,SLIGHT
1393,-70.685349,-33.549984,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1394,-70.6852034999999,-33.4594496999999,2018,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
1395,-70.684998,-33.452618,2018,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
1396,-70.6846389999999,-33.432831,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
1397,-70.6845446,-33.539417,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1398,-70.684021,-33.567921,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1399,-70.6837159999999,-33.40329,2018,RENCA,REGION METROPOLITANA,URBANA,SLIGHT
1400,-70.6835859999999,-33.546986,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1401,-70.683556,-33.546848,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1402,-70.6835019999999,-33.478428,2018,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
1403,-70.683434,-33.433022,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1404,-70.683075,-33.4260099999999,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1405,-70.682838,-33.415882,2018,RENCA,REGION METROPOLITANA,URBANA,SLIGHT
1406,-70.682785,-33.431107,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1407,-70.682724,-33.563938,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1408,-70.682564,-33.434654,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1409,-70.6823879999999,-33.393749,2018,CONCHALI,REGION METROPOLITANA,URBANA,SLIGHT
1410,-70.68232,-33.433098,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1411,-70.682129,-33.499454,2018,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
1412,-70.681755,-33.488499,2018,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
1413,-70.681488,-33.434593,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1414,-70.680977,-33.432404,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,FATAL
1415,-70.680466,-33.577381,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1416,-70.680244,-33.4358409999999,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1417,-70.6796707999999,-33.1981052,2018,COLINA,REGION METROPOLITANA,RURAL,SLIGHT
1418,-70.6795429999999,-33.445026,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1419,-70.679298,-33.5324669999999,2018,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
1420,-70.679237,-33.427395,2018,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
1421,-70.679237,-33.2086029999999,2018,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
1422,-70.6790009999999,-33.437313,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1423,-70.6789249999999,-33.4666559999999,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1424,-70.678909,-33.384323,2018,CONCHALI,REGION METROPOLITANA,URBANA,SERIOUS
1425,-70.678772,-33.467052,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1426,-70.678108,-33.414055,2018,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1427,-70.677925,-33.259457,2018,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
1428,-70.677811,-33.450687,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1429,-70.677483,-33.207058,2018,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
1430,-70.677109,-33.1913569999999,2018,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
1431,-70.6766819999999,-33.582394,2018,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
1432,-70.676521,-33.4941519999999,2018,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
1433,-70.676414,-33.504745,2018,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
1434,-70.676323,-33.521168,2018,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
1435,-70.6759339999999,-33.437111,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1436,-70.6755729,-33.4498669,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1437,-70.67556,-33.44989,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1438,-70.675339,-33.449306,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1439,-70.674988,-33.4006919999999,2018,CONCHALI,REGION METROPOLITANA,URBANA,SLIGHT
1440,-70.674873,-33.566017,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1441,-70.674522,-33.437016,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1442,-70.6744,-33.202335,2018,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
1443,-70.674377,-33.202465,2018,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
1444,-70.674248,-33.449734,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1445,-70.674248,-33.39949,2018,CONCHALI,REGION METROPOLITANA,URBANA,SERIOUS
1446,-70.674156,-33.420612,2018,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1447,-70.6739802999999,-33.201719,2018,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
1448,-70.673714,-33.552361,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1449,-70.6736369999999,-33.436939,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1450,-70.673515,-33.422661,2018,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1451,-70.673424,-33.200935,2018,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
1452,-70.673172,-33.570759,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1453,-70.672905,-33.568806,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
1454,-70.6727599999999,-33.4493322,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1455,-70.672737,-33.436886,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1456,-70.672623,-33.551048,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1457,-70.6722522,-33.4642277999999,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1458,-70.6718059999999,-33.564503,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1459,-70.6717219999999,-33.400791,2018,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1460,-70.6716663999999,-33.5638275,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1461,-70.671501,-33.483883,2018,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
1462,-70.671379,-33.43224,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1463,-70.670898,-33.5611189999999,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1464,-70.6708149999999,-33.56078,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1465,-70.67012,-33.5590399999999,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1466,-70.669977,-33.4578265999999,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1467,-70.6699604999999,-33.5234646,2018,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
1468,-70.6697689999999,-33.5576249999999,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1469,-70.6696726,-33.5720229,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1470,-70.6694259999999,-33.429096,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1471,-70.6692659999999,-33.564976,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1472,-70.669243,-33.4320949999999,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1473,-70.669197,-33.4154739999999,2018,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1474,-70.6691323,-33.4577012,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1475,-70.6684109,-33.4479456,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1476,-70.668091,-33.44257,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1477,-70.6679689999999,-33.449944,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1478,-70.667915,-33.5506209999999,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1479,-70.6679,-33.555183,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1480,-70.6676409999999,-33.432072,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1481,-70.667595,-33.447742,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1482,-70.667503,-33.191891,2018,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
1483,-70.667389,-33.569885,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
1484,-70.6672669999999,-33.453354,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1485,-70.667091,-33.547539,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1486,-70.666534,-33.584465,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
1487,-70.666527,-33.372967,2018,RENCA,REGION METROPOLITANA,URBANA,SLIGHT
1488,-70.6664659,-33.4575018,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1489,-70.6662219999999,-33.436409,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1490,-70.6662139999999,-33.453114,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1491,-70.666176,-33.542725,2018,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
1492,-70.665955,-33.5004039999999,2018,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
1493,-70.665649,-33.541973,2018,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
1494,-70.665504,-33.573006,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1495,-70.665085,-33.454086,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1496,-70.665085,-33.413689,2018,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1497,-70.665024,-33.432739,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1498,-70.6649851,-33.3453529,2018,HUECHURABA,REGION METROPOLITANA,URBANA,SLIGHT
1499,-70.664963,-33.4333689999999,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1500,-70.664909,-33.470028,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1501,-70.664909,-33.4347529999999,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1502,-70.664841,-33.472115,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1503,-70.664818,-33.538818,2018,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
1504,-70.6647639999999,-33.549652,2018,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
1505,-70.6646419999999,-33.446911,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1506,-70.664619,-33.4515339999999,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1507,-70.664574,-33.436245,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1508,-70.6644739999999,-33.452732,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
1509,-70.6643979999999,-33.5375819999999,2018,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
1510,-70.664322,-33.415607,2018,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
1511,-70.66404,-33.456974,2018,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
1512,-70.605659,-33.45826,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1513,-70.6055759999999,-33.448696,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SERIOUS
1514,-70.60553,-33.51273,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1515,-70.605309,-33.433784,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
1516,-70.605194,-33.58242,2018,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
1517,-70.6050949999999,-33.620087,2018,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
1518,-70.60498,-33.474186,2018,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
1519,-70.6048839,-33.4233948999999,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1520,-70.604843,-33.4541169999999,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1521,-70.6044239999999,-33.508915,2018,SAN JOAQUIN,REGION METROPOLITANA,URBANA,SLIGHT
1522,-70.604279,-33.473972,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1523,-70.60424,-33.436493,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1524,-70.6042188,-33.4192874999999,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1525,-70.603951,-33.450096,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1526,-70.603897,-33.437656,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1527,-70.603889,-33.508644,2018,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
1528,-70.603508,-33.5435749999999,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1529,-70.603508,-33.433811,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
1530,-70.60318,-33.509033,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1531,-70.6031269999999,-33.441929,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1532,-70.6029833,-33.5021244999999,2018,MACUL,REGION METROPOLITANA,URBANA,SERIOUS
1533,-70.602928,-33.4485359999999,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1534,-70.602913,-33.445011,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1535,-70.602692,-33.473885,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SERIOUS
1536,-70.602486,-33.4544529999999,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1537,-70.602394,-33.4344179999999,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1538,-70.6019969999999,-33.5089,2018,MACUL,REGION METROPOLITANA,URBANA,SERIOUS
1539,-70.6016657,-33.4938669,2018,MACUL,REGION METROPOLITANA,URBANA,SERIOUS
1540,-70.601616,-33.484802,2018,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
1541,-70.601509,-33.434631,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1542,-70.6014629999999,-33.5115169999999,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1543,-70.601448,-33.4427909999999,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
1544,-70.6014249999999,-33.418198,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1545,-70.601357,-33.44339,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1546,-70.600983,-33.436974,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1547,-70.600517,-33.464493,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SERIOUS
1548,-70.6003339999999,-33.519203,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1549,-70.600273,-33.464684,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1550,-70.60006,-33.5622019999999,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1551,-70.599945,-33.419415,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1552,-70.5999219999999,-33.491886,2018,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
1553,-70.59977,-33.456306,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1554,-70.5997539999999,-33.423603,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1555,-70.5996506,-33.5231217,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1556,-70.599289,-33.444614,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1557,-70.599236,-33.5855179999999,2018,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
1558,-70.5991824999999,-33.4196769999999,2018,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
1559,-70.599159,-33.5203479999999,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1560,-70.5989999999999,-33.6143126,2018,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
1561,-70.5989989999999,-33.390762,2018,VITACURA,REGION METROPOLITANA,URBANA,FATAL
1562,-70.598991,-33.479458,2018,MACUL,REGION METROPOLITANA,URBANA,SERIOUS
1563,-70.598877,-33.476665,2018,MACUL,REGION METROPOLITANA,URBANA,SERIOUS
1564,-70.5988389999999,-33.522732,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1565,-70.5987346,-33.5392677,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1566,-70.598701,-33.470966,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SERIOUS
1567,-70.598686,-33.424149,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1568,-70.598495,-33.615032,2018,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
1569,-70.598473,-33.523098,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1570,-70.598427,-33.496452,2018,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
1571,-70.598358,-33.466774,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1572,-70.598244,-33.532269,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
1573,-70.597969,-33.504807,2018,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
1574,-70.597954,-33.456657,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1575,-70.597649,-33.4252199999999,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
1576,-70.597565,-33.4336009999999,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
1577,-70.5974199999999,-33.583614,2018,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
1578,-70.5973802999999,-33.4444803,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
1579,-70.5973659999999,-33.4169269999999,2018,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
1580,-70.597237,-33.412445,2018,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
1581,-70.597198,-33.5010639999999,2018,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
1582,-70.597076,-33.43037,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
1583,-70.597061,-33.42511,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
1584,-70.596931,-33.5393329999999,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1585,-70.596672,-33.484718,2018,MACUL,REGION METROPOLITANA,URBANA,SERIOUS
1586,-70.5962519999999,-33.425659,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1587,-70.596039,-33.5897289999999,2018,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
1588,-70.595955,-33.519905,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1589,-70.59581,-33.528408,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1590,-70.595634,-33.446438,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SERIOUS
1591,-70.5954973999999,-33.5194146999999,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SERIOUS
1592,-70.595093,-33.531025,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1593,-70.595032,-33.5303079999999,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1594,-70.59491,-33.5433689999999,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1595,-70.594505,-33.517956,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1596,-70.59446,-33.53244,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1597,-70.594101,-33.423946,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1598,-70.5939947,-33.4062947,2018,VITACURA,REGION METROPOLITANA,URBANA,SERIOUS
1599,-70.593819,-33.533875,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1600,-70.5938029999999,-33.491257,2018,MACUL,REGION METROPOLITANA,URBANA,SLIGHT
1601,-70.593788,-33.4472469999999,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
1602,-70.5936359999999,-33.546947,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1603,-70.593483,-33.418175,2018,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
1604,-70.593178,-33.447464,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1605,-70.5926672,-33.5353475999999,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1606,-70.5925829999999,-33.397751,2018,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
1607,-70.59256,-33.469006,2018,ÑUÑOA,REGION METROPOLITANA,URBANA,SLIGHT
1608,-70.592354,-33.537102,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1609,-70.5917509999999,-33.51199,2018,LA FLORIDA,REGION METROPOLITANA,URBANA,SLIGHT
1610,-70.591064,-33.443897,2018,PROVIDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
1611,-70.5906057,-33.6186081999999,2018,PUENTE ALTO,REGION METROPOLITANA,URBANA,FATAL
