X,Y,FID,DIR_GEOCOD,LAT,LNG,VAL_COM,Año,Cód_Regi,Región,Comuna,Zona,Calle_Uno,Calle_Dos,Número,Direccion,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-70.699561,-33.6074603999999,626,"Progreso & Alfonso Donoso, San Bernardo, Región Metropolitana, Chile",-33.6074604,-70.699561,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,ALFONSO DONOSO,PROGRESO,0,PROGRESO-ALFONSO DONOSO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6987361,-33.5854485,627,"San Bernardo, Región Metropolitana, Chile",-33.5854485,-70.6987361,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,SAN IGNACIO,LONQUEN,0,SAN IGNACIO-LONQUEN,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6986884,-33.4815173,628,"Suiza 312, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4815173,-70.6986884,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,SUIZA, ,312,"SUIZA  312, CERRILLOS",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6984461,-33.5930778999999,629,"Barros Arana & Libertador Bernardo O'Higgins, San Bernardo, Región Metropolitana, Chile",-33.5930779,-70.6984461,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,BARROS ARANA,O'HIGGINS,0,O'HIGGINS-BARROS ARANA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6981197,-33.6105374,630,"Crescente Errázuriz & Eucaliptus, San Bernardo, Región Metropolitana, Chile",-33.6105374,-70.6981197,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,EUCALIPTUS,CRESCENTE ERRAZURIZ,0,EUCALIPTUS-CRESCENTE ERRAZURIZ,0,0,0,0,BICICLETA,0,0,0,0,1
-70.69745,-33.39959,631,"PB1484-Senador Jaime Guzmán / Esq. Av.Apóstol Santiago, Renca, Región Metropolitana, Chile",-33.39959,-70.69745,1,2020,13,REGION METROPOLITANA,RENCA,URBANA,PLAZA APOSTOL SANTIAGO,SENADOR JAIME GUZMAN,0,SENADOR JAIME GUZMAN-PLAZA APOSTOL SANTIAGO,0,1,0,1,BICICLETA,0,1,0,1,2
-70.6969513,-33.4850814,632,"Avenida Pedro Aguirre Cerda & Antonio Escobar Williams, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4850814,-70.6969513,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,PEDRO AGUIRRE CERDA,ANTONIO ESCOBAR WILLIAMS,0,PEDRO AGUIRRE CERDA-ANTONIO ESCOBAR WILLIAMS,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6961984,-33.4477678,633,"Porto Seguro & Constantino, Quinta Normal, Región Metropolitana, Chile",-33.4477678,-70.6961984,2,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,CONSTANTINO,PORTO SEGURO,0,PORTO SEGURO-CONSTANTINO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.696187,-33.4683169,634,"Uspallata 1554, Santiago, Estación Central, Región Metropolitana, Chile",-33.4683169,-70.696187,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,USPALLATA, ,1554,"USPALLATA  1554, ESTACION CENTRAL",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6958726999999,-33.455152,635,"Avenida Libertador Bernardo O'Higgins & Concón, Santiago, Estación Central, Región Metropolitana, Chile",-33.455152,-70.6958727,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O'HIGGINS,CONCON,0,LIBER BERNARDO O'HIGGINS-CONCON,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6957929999999,-33.5946951,636,"Condell & Abraham Prado Marín, San Bernardo, Región Metropolitana, Chile",-33.5946951,-70.695793,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,CONDELL,ABRAHAM PRADO MARIN,0,CONDELL-ABRAHAM PRADO MARIN,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6956447999999,-33.4833026,637,"Av. Departamental & Av. Pedro Aguirre Cerda, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4833026,-70.6956448,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,DEPARTAMENTAL,PEDRO AGUIRRE CERDA,0,PEDRO AGUIRRE CERDA-DEPARTAMENTAL,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6950456,-33.6290924,638,"Los Suspiros & Cinco Pinos, San Bernardo, Región Metropolitana, Chile",-33.6290924,-70.6950456,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,LOS SUSPIROS,5 PINOS,0,LOS SUSPIROS-5 PINOS,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6949155,-33.3643258,639,"Av. Américo Vespucio 2150, Quilicura, Región Metropolitana, Chile",-33.3643258,-70.6949155,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,AMERICO VESPUCIO, ,2150,"AMERICO VESPUCIO  2150, QUILICURA",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6945076,-33.5838175999999,640,"Sánchez & Santa Marta, San Bernardo, Región Metropolitana, Chile",-33.5838176,-70.6945076,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,STA MARTA,SANCHEZ,0,STA MARTA-SANCHEZ,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6943114,-33.4540655,641,"Av Libertador Bernardo O'Higgins 4227, Santiago, Estación Central, Región Metropolitana, Chile",-33.4540655,-70.6943114,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O'HIGGINS, ,4227,"LIBER BERNARDO O'HIGGINS  4227, ESTACION CENTRAL",0,1,0,0,BICICLETA,0,1,0,0,1
-70.69348,-33.40033,642,"PB22-Senador Jaime Guzmán / Esq. Colón, Renca, Región Metropolitana, Chile",-33.40033,-70.69348,1,2020,13,REGION METROPOLITANA,RENCA,URBANA,SENADOR JAIME GUZMAN,COLON,0,SENADOR JAIME GUZMAN-COLON,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6933947999999,-33.4226316999999,643,"Av. Carrascal 4447, Quinta Normal, Región Metropolitana, Chile",-33.4226317,-70.6933948,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,CARRASCAL,COST SUR,0,COST SUR-CARRASCAL,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6933937,-33.4226359,644,"Av. Carrascal 4447, Quinta Normal, Región Metropolitana, Chile",-33.4226359,-70.6933937,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,CARRASCAL, ,4447,"CARRASCAL  4447, QUINTA NORMAL",0,0,0,1,BICICLETA,0,0,0,0,1
-70.6933445,-33.4594783,645,"Placilla & Avenida 5 de Abril, Santiago, Estación Central, Región Metropolitana, Chile",-33.4594783,-70.6933445,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,5 DE ABRIL,PLACILLA,0,PLACILLA-5 DE ABRIL,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6931279,-33.4090992,646,"Los Acacios & Domingo Santa María, Renca, Región Metropolitana, Chile",-33.4090992,-70.6931279,1,2020,13,REGION METROPOLITANA,RENCA,URBANA,DOMINGO SANTA MARIA,LOS ACACIOS,0,LOS ACACIOS-DOMINGO SANTA MARIA,0,0,1,0,BICICLETA,0,0,1,0,1
-70.6922918,-33.4339499,647,"Andes & Coronel Robles, Quinta Normal, Región Metropolitana, Chile",-33.4339499,-70.6922918,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,CRNEL ROBLES,ANDES,0,CRNEL ROBLES-ANDES,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6922091,-33.4540646,648,"Avenida Libertador Bernardo O'Higgins & Toro Mazotte, Santiago, Estación Central, Región Metropolitana, Chile",-33.4540646,-70.6922091,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O'HIGGINS,TORO MAZOTTE,0,TORO MAZOTTE-LIBER BERNARDO O'HIGGINS,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6907504,-33.5927733999999,649,"Colón Norte & Pedro Sancho de La Hoz, San Bernardo, Región Metropolitana, Chile",-33.5927734,-70.6907504,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,COLON NORTE,PEDRO SANCHO DE LA HOZ,0,PEDRO SANCHO DE LA HOZ-COLON NORTE,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6905135,-33.4320954,650,"Julio Bañados & Mapocho, Quinta Normal, Región Metropolitana, Chile",-33.4320954,-70.6905135,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,MAPOCHO,JULIO BANADOS,0,MAPOCHO-JULIO BANADOS,0,0,0,2,BICICLETA,0,0,0,2,2
-70.6902248,-33.4781315,651,"PI1327-Av. Alc. Carlos Valdovinos / Esq. Av. P. Aguirre Cerda, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4781315,-70.6902248,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,ALC CARLOS VALDOVINOS,PEDRO AGUIRRE CERDA,0,PEDRO AGUIRRE CERDA-ALC CARLOS VALDOVINOS,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6898434,-33.4235601,652,"Avenida Carrascal & Augusto Matte, Quinta Normal, Región Metropolitana, Chile",-33.4235601,-70.6898434,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,CARRASCAL,AUGUSTO MATTE,0,CARRASCAL-AUGUSTO MATTE,0,0,0,1,BICICLETA,0,0,0,1,1
-70.689266,-33.4533918999999,653,"Avenida Libertador Bernardo O'Higgins & Nicasio Retamales, Santiago, Estación Central, Región Metropolitana, Chile",-33.4533919,-70.689266,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O'HIGGINS,NICASIO RETAMALES,0,NICASIO RETAMALES-LIBER BERNARDO O'HIGGINS,1,0,0,0,BICICLETA,1,0,0,0,1
-70.6891762999999,-33.4215576,654,"Alberto Loseco, Quinta Normal, Región Metropolitana, Chile",-33.4215576,-70.6891763,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,COST SUR,ALBERTO LOSECO,0,COST SUR-ALBERTO LOSECO,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6885497,-33.5713625,655,"Gran Avenida Jose Miguel Carrera & Card José María Caro, El Bosque, Región Metropolitana, Chile",-33.5713625,-70.6885497,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,CARD JOSE MARIA CARO,0,GRAN AVDA JOSE MIGUEL CARRERA-CARD JOSE MARIA CARO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6884896,-33.4508576,656,"Avenida Ecuador & Ruiz Tagle, Santiago, Estación Central, Región Metropolitana, Chile",-33.4508576,-70.6884896,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,ECUADOR,RUIZ TAGLE,0,RUIZ TAGLE-ECUADOR,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6883693999999,-33.4536832,657,"Av Libertador Bernardo O'Higgins 3850, Santiago, Estación Central, Región Metropolitana, Chile",-33.4536832,-70.6883694,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O'HIGGINS, ,3850,"LIBER BERNARDO O'HIGGINS  3850, ESTACION CENTRAL",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6882073,-33.3671266,658,"Avenida Américo Vespucio & Huechuraba, Conchalí, Región Metropolitana, Chile",-33.3671266,-70.6882073,1,2020,13,REGION METROPOLITANA,CONCHALI,URBANA,HUECHURABA,AMERICO VESPUCIO,0,HUECHURABA-AMERICO VESPUCIO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6879450999999,-33.4669611,659,"PI76-Av. General Velásquez / Esq. Antofagasta, Santiago, Estación Central, Región Metropolitana, Chile",-33.4669611,-70.6879451,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,GRAL VELASQUEZ,ANTOFAGASTA,0,GRAL VELASQUEZ-ANTOFAGASTA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6869699999999,-33.40256,660,"PB29-Senador Jaime Guzmán / Esq. Camino Lo Ruiz, Renca, Región Metropolitana, Chile",-33.40256,-70.68697,1,2020,13,REGION METROPOLITANA,RENCA,URBANA,SENADOR JAIME GUZMAN,CAMINO LO RUIZ,0,SENADOR JAIME GUZMAN-CAMINO LO RUIZ,0,0,1,0,BICICLETA,0,0,1,0,1
-70.6850855,-33.4127667,661,"José Joaquín Pérez 2998, Renca, Región Metropolitana, Chile",-33.4127667,-70.6850855,1,2020,13,REGION METROPOLITANA,RENCA,URBANA,LA UNION,SENADOR JAIME GUZMAN,0,SENADOR JAIME GUZMAN-LA UNION,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6850766,-33.4735521999999,662,"Avenida Pedro Aguirre Cerda & Hipólito Villegas, Santiago, Estación Central, Región Metropolitana, Chile",-33.4735522,-70.6850766,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,PEDRO AGUIRRE CERDA,HIPOLITO VILLEGAS,0,PEDRO AGUIRRE CERDA-HIPOLITO VILLEGAS,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6824086,-33.5739773,663,"Mallorca & Francisco de Camargo, El Bosque, Región Metropolitana, Chile",-33.5739773,-70.6824086,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,MALLORCA,FRANCISCO DE CAMARGO,0,MALLORCA-FRANCISCO DE CAMARGO,0,1,0,1,BICICLETA,0,1,0,0,1
-70.6818177,-33.5506854,664,"Caupolicán & Luis Barros Borgoño, El Bosque, Región Metropolitana, Chile",-33.5506854,-70.6818177,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,CAUPOLICAN,LUIS BARROS BORGONO,0,LUIS BARROS BORGONO-CAUPOLICAN,0,0,0,2,BICICLETA,0,0,0,2,1
-70.6817082,-33.4029515999999,665,"Panamericana Norte & Catorce de La Fama, Conchalí, Independencia, Región Metropolitana, Chile",-33.4029516,-70.6817082,3,2020,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,PDTE EDUARDO FREI MONTALVA,14 DE LA FAMA,0,PDTE EDUARDO FREI MONTALVA-14 DE LA FAMA,1,0,0,1,BICICLETA,1,0,0,0,1
-70.6816028,-33.4821612999999,666,"Av Maipú 3301, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4821613,-70.6816028,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,MAIPU, ,3301,"MAIPU  3301, PEDRO AGUIRRE CERDA",0,1,0,0,BICICLETA,0,1,0,0,1
-70.6812571,-33.4007045,667,"Monterrey & Andrés de Neira, Conchalí, Región Metropolitana, Chile",-33.4007045,-70.6812571,1,2020,13,REGION METROPOLITANA,CONCHALI,URBANA,ANDRES DE NEIRA,MONTERREY,0,MONTERREY-ANDRES DE NEIRA,0,0,0,0,BICICLETA,0,0,0,0,1
-70.680864,-33.709543,668,"Cam. Padre Hurtado, Buin, Región Metropolitana, Chile",-33.709543,-70.680864,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,CAMINO SAN LUIS,CAMINO PADRE HURTADO,0,CAMINO SAN LUIS-CAMINO PADRE HURTADO,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6802834999999,-33.4358343999999,669,"San Pablo & Matucana, Santiago, Quinta Normal, Región Metropolitana, Chile",-33.4358344,-70.6802835,2,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,MATUCANA,SAN PABLO,0,SAN PABLO-MATUCANA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6801918,-33.4910742999999,670,"Av. Departamental & 1° de Mayo, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4910743,-70.6801918,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,1 DE MAYO,DEPARTAMENTAL,0,DEPARTAMENTAL-1 DE MAYO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6799414999999,-33.4262008,671,"Román Spech 3213, Quinta Normal, Región Metropolitana, Chile",-33.4262008,-70.6799415,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,ROMAN SPECH, ,3213,"ROMAN SPECH  3213, QUINTA NORMAL",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6798438,-33.3971033999999,672,"Baron de Juras Reales & Sta. Inés, Conchalí, Región Metropolitana, Chile",-33.3971034,-70.6798438,1,2020,13,REGION METROPOLITANA,CONCHALI,URBANA,BARON DE JURAS REALES,STA INES,0,STA INES-BARON DE JURAS REALES,1,0,0,0,BICICLETA,0,0,0,0,1
-70.6797985,-33.5936975,673,"Avenida Padre Hurtado & Balmaceda, San Bernardo, Región Metropolitana, Chile",-33.5936975,-70.6797985,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,CAMINO PADRE HURTADO,BALMACEDA,0,CAMINO PADRE HURTADO-BALMACEDA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6796112,-33.4437768,674,"Matucana & Portales, Santiago, Región Metropolitana, Chile",-33.4437768,-70.6796112,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,PORTALES,MATUCANA,0,PORTALES-MATUCANA,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6790384999999,-33.2697885999999,675,"Chicureo, Colina, Región Metropolitana, Chile",-33.2697886,-70.6790385,1,2020,13,REGION METROPOLITANA,COLINA,URBANA,CHICUREO, ,0,"CHICUREO  0, COLINA",0,0,0,1,BICICLETA,0,0,0,1,1
-70.678994,-33.4507191999999,676,"Matucana, Estación Central, Provincia de Santiago, Región Metropolitana de Santiago, 9160002, Chile",-33.4507192,-70.678994,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,MATUCANA, ,816,"MATUCANA  816, ESTACION CENTRAL",0,1,0,1,BICICLETA,0,1,0,0,1
-70.6789292999999,-33.4666543,677,"Antofagasta & Exposición, Santiago, Región Metropolitana, Chile",-33.4666543,-70.6789293,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,EXPOSICION,ANTOFAGASTA,0,EXPOSICION-ANTOFAGASTA,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6786859,-33.5274992,678,"José Joaquín Prieto Vial 8420, La Cisterna, Región Metropolitana, Chile",-33.5274992,-70.6786859,1,2020,13,REGION METROPOLITANA,LA CISTERNA,URBANA,JOSE JOAQUIN PRIETO VIAL, ,8420,"JOSE JOAQUIN PRIETO VIAL  8420, LA CISTERNA",0,0,0,1,BICICLETA,0,0,0,1,1
-70.678536,-33.5665321,679,"Mendelssohn 452, El Bosque, Región Metropolitana, Chile",-33.5665321,-70.678536,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,MENDELSSOHN, ,452,"MENDELSSOHN  452, EL BOSQUE",0,0,1,0,BICICLETA,0,0,1,0,1
-70.6784057,-33.5757844,680,"Chimbarongo 791, El Bosque, Región Metropolitana, Chile",-33.5757844,-70.6784057,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,CHIMBARONGO,LOS MORROS,0,LOS MORROS-CHIMBARONGO,1,0,0,0,BICICLETA,1,0,0,0,1
-70.6782751,-33.5880011,681,"Av. Padre Hurtado & Sta. Teresa, San Bernardo, Región Metropolitana, Chile",-33.5880011,-70.6782751,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,CAMINO PADRE HURTADO,STA TERESA,0,STA TERESA-CAMINO PADRE HURTADO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.678221,-33.5769922,682,"Lolol & Camino del Inca, El Bosque, Región Metropolitana, Chile",-33.5769922,-70.678221,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LOLOL,CAMINO DEL INCA,0,LOLOL-CAMINO DEL INCA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6781207,-33.4931151999999,683,"Avenida Departamental & Safo, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4931152,-70.6781207,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,DEPARTAMENTAL,SAFO,0,SAFO-DEPARTAMENTAL,0,1,0,0,BICICLETA,0,1,0,0,1
-70.677955,-33.5563761,684,"Gran Avenida Jose Miguel Carrera 10525, El Bosque, Región Metropolitana, Chile",-33.5563761,-70.677955,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAN AVDA JOSE MIGUEL CARRERA, ,10525,"GRAN AVDA JOSE MIGUEL CARRERA  10525, EL BOSQUE",0,1,0,0,BICICLETA,0,1,0,0,1
-70.6779366,-33.4372369,685,"Rosas & Herrera, Santiago, Región Metropolitana, Chile",-33.4372369,-70.6779366,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,HERRERA,ROSAS,0,ROSAS-HERRERA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6773514,-33.2851742,686,"Av. Chicureo 2100, Chicureo, Colina, Región Metropolitana, Chile",-33.2851742,-70.6773514,1,2020,13,REGION METROPOLITANA,COLINA,URBANA,CHICUREO, ,2100,"CHICUREO  2100, COLINA",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6770721999999,-33.5535816999999,687,"Gran Avenida Jose Miguel Carrera 10375, El Bosque, Región Metropolitana, Chile",-33.5535817,-70.6770722,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAN AVDA JOSE MIGUEL CARRERA, ,10375,"GRAN AVDA JOSE MIGUEL CARRERA  10375, EL BOSQUE",0,1,0,0,BICICLETA,0,1,0,0,1
-70.6769110999999,-33.4004272,688,"Baron de Juras Reales & Roma, Conchalí, Región Metropolitana, Chile",-33.4004272,-70.6769111,1,2020,13,REGION METROPOLITANA,CONCHALI,URBANA,ROMA,BARON DE JURAS REALES,0,ROMA-BARON DE JURAS REALES,0,1,0,0,BICICLETA,0,1,0,0,1
-70.676872,-33.1911701,689,"Aconcagua 295, Colina, Región Metropolitana, Chile",-33.1911701,-70.676872,1,2020,13,REGION METROPOLITANA,COLINA,URBANA,ACONCAGUA, ,295,"ACONCAGUA  295, COLINA",0,0,0,2,BICICLETA,0,0,0,1,1
-70.6767158,-33.5422755,690,"Avenida Lo Espejo & Pérez Román, La Cisterna, Región Metropolitana, Chile",-33.5422755,-70.6767158,2,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LO ESPEJO,PEREZ ROMAN,0,PEREZ ROMAN-LO ESPEJO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6764117999999,-33.4829414,691,"Mariquina & Virginio Arias, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4829414,-70.6764118,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,MARIQUINA,VIRGINIO ARIAS,0,VIRGINIO ARIAS-MARIQUINA,0,0,1,0,BICICLETA,0,0,1,0,1
-70.6764106,-33.5047456,692,"Petrohué & Club Hípico, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.5047456,-70.6764106,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,PETROHUE,CLUB HIPICO,0,PETROHUE-CLUB HIPICO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6763449,-33.3934137,693,"Aviador Zañartu & Avenida Fermín Vivaceta, Conchalí, Región Metropolitana, Chile",-33.3934137,-70.6763449,1,2020,13,REGION METROPOLITANA,CONCHALI,URBANA,FERMIN VIVACETA,AVIADOR ZANARTU,0,FERMIN VIVACETA-AVIADOR ZANARTU,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6763201,-33.5211685,694,"Av. el Parrón & José Joaquín Prieto Vial, Lo Espejo, Región Metropolitana, Chile",-33.5211685,-70.6763201,2,2020,13,REGION METROPOLITANA,LA CISTERNA,URBANA,JOSE JOAQUIN PRIETO VIAL,EL PARRON,0,JOSE JOAQUIN PRIETO VIAL-EL PARRON,1,0,0,1,BICICLETA,1,0,0,1,2
-70.6762463,-33.5806924,695,"Armando García Castillo 978, Santiago, El Bosque, Región Metropolitana, Chile",-33.5806924,-70.6762463,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,ARMANDO GARCIA CASTILLO,LOS MORROS,0,LOS MORROS-ARMANDO GARCIA CASTILLO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6759441,-33.5369198,696,"Avenida Goycolea & Baldomero Lillo, La Cisterna, Región Metropolitana, Chile",-33.5369198,-70.6759441,1,2020,13,REGION METROPOLITANA,LA CISTERNA,URBANA,BALDOMERO LILLO,GOYCOLEA,0,GOYCOLEA-BALDOMERO LILLO,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6755674,-33.4498713999999,697,"Avenida Libertador Bernardo O'Higgins & Maipú, Santiago, Región Metropolitana, Chile",-33.4498714,-70.6755674,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O'HIGGINS,MAIPU,0,MAIPU-LIBER BERNARDO O'HIGGINS,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6755558,-33.4501269,698,"Avenida Libertador Bernardo O'Higgins & Bascuñán Guerrero, Santiago, Región Metropolitana, Chile",-33.4501269,-70.6755558,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,BASCUNAN GUERRERO,LIBER BERNARDO O'HIGGINS,0,LIBER BERNARDO O'HIGGINS-BASCUNAN GUERRERO,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6755171,-33.5195153,699,"Av. Salvador Allende & José Joaquín Prieto Vial, Lo Espejo, Región Metropolitana, Chile",-33.5195153,-70.6755171,1,2020,13,REGION METROPOLITANA,LO ESPEJO,URBANA,JOSE JOAQUIN PRIETO VIAL,PDTE SALVADOR ALLENDE,0,PDTE SALVADOR ALLENDE-JOSE JOAQUIN PRIETO VIAL,1,0,0,0,BICICLETA,1,0,0,0,1
-70.6755077,-33.4946531,700,"Av. Departamental, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4946531,-70.6755077,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,DEPARTAMENTAL,MAIPU,0,MAIPU-DEPARTAMENTAL,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6753124,-33.5010794999999,701,"Quemchi 5682, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.5010795,-70.6753124,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,QUEMCHI, ,5682,"QUEMCHI  5682, PEDRO AGUIRRE CERDA",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6752569,-33.203494,702,"Fontt & General San Martín, Colina, Región Metropolitana, Chile",-33.203494,-70.6752569,1,2020,13,REGION METROPOLITANA,COLINA,URBANA,GRAL SAN MARTIN,FONTT,0,GRAL SAN MARTIN-FONTT,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6746229,-33.4359637,703,"Libertad 760, Casa 5, Santiago, Región Metropolitana, Chile",-33.4359637,-70.6746229,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,COMPAÑIA,LIBERTAD,0,LIBERTAD-COMPAÑIA,0,0,0,2,BICICLETA,0,0,0,2,2
-70.6745033999999,-33.437018,704,"Rosas & Libertad, Santiago, Región Metropolitana, Chile",-33.437018,-70.6745034,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBERTAD,ROSAS,0,ROSAS-LIBERTAD,0,1,0,1,BICICLETA,0,1,0,1,2
